Issue,Importance
results_HLint_Warning_Unused-LANGUAGE-pragma,0.00079334
results_HLint_Suggestion_Use-foldl,0.00000000
results_HLint_Suggestion_Use-null,0.00012634
results_HLint_Suggestion_Redundant-$,0.00289997
results_HLint_Suggestion_Use-lambda-case,-0.00127666
results_HLint_Suggestion_Use-const,0.01040002
results_HLint_Warning_Use-fmap,-0.01937910
results_HLint_Warning_Eta-reduce,0.00096856
results_HLint_Suggestion_Use-tuple-section,0.00000275
results_HLint_Suggestion_Use-bimap,0.00034269
results_HLint_Warning_Use-?~,0.00024810
results_HLint_Suggestion_Use-newtype-instead-of-data,-0.00085932
results_HLint_Suggestion_Redundant-where,-0.00102956
results_HLint_Warning_Use-mapMaybe,-0.00152112
results_HLint_Warning_Redundant-return,-0.00523838
results_HLint_Suggestion_Use-intercalate,-0.00111775
results_HLint_Suggestion_Redundant-bracket,0.00090564
results_HLint_Suggestion_Use-typeRep,0.00000000
results_HLint_Suggestion_Avoid-lambda-using-`infix`,0.00002835
results_HLint_Suggestion_Use->=>,0.00000000
results_HLint_Suggestion_Avoid-lambda,0.00000462
results_HLint_Suggestion_Use-list-comprehension,-0.00127119
results_HLint_Warning_Redundant-bracket,0.00535383
results_HLint_Suggestion_Use-camelCase,0.05553178
results_HLint_Warning_Use-concatMap,-0.00023403
results_HLint_Suggestion_Use-fmap,0.00001447
results_HLint_Warning_Redundant-lambda,-0.00003888
results_HLint_Warning_Use-fewer-imports,0.00014253
results_HLint_Suggestion_Use-<$>,-0.00125696
results_HLint_Warning_Use-isNothing,-0.00034395
results_HLint_Warning_Use-tuple-section,0.00690803
results_HLint_Warning_Use-<&>,0.00000000
results_HLint_Suggestion_Move-brackets-to-avoid-$,-0.00005528
results_HLint_Warning_Use-foldM_,0.00000000
results_HLint_Warning_Use-<$>,0.00197328
results_HLint_Suggestion_Use-section,-0.00125932
results_HLint_Warning_Use-all,0.00399240
results_HLint_Suggestion_Use-<&>,0.03601667
results_HLint_Warning_Avoid-lambda,0.11199529
results_HLint_Warning_Use-const,0.00033626
results_HLint_Suggestion_Use-record-patterns,-0.00034161
results_HLint_Suggestion_Redundant-section,0.00000000
results_HLint_Warning_Use-void,0.00372752
results_HLint_Warning_Functor-law,0.00003662
results_HLint_Warning_Redundant-id,0.00077274
results_HLint_Warning_Use-map,-0.00001288
results_HLint_Suggestion_Use-foldr,0.00000324
results_HLint_Suggestion_Use-==,-0.00003244
results_HLint_Warning_Use-notElem,0.00030410
results_HLint_Suggestion_Use-map-once,0.00021702
results_HLint_Warning_Redundant-<$>,-0.00000417
results_HLint_Warning_Use-gets,0.00001615
results_HLint_Suggestion_Use-infix,0.00212049
results_HLint_Warning_Use-maybe,0.00337384
results_HLint_Warning_Use-fewer-LANGUAGE-pragmas,0.00002463
"results_HLint_Warning_Monad-law,-left-identity",-0.00005533
results_HLint_Suggestion_Use-<=<,0.00008338
results_HLint_Suggestion_Use-uncurry,-0.02480665
results_HLint_Suggestion_Use-if,0.01017233
results_HLint_Warning_Use-elem,-0.00067444
results_HLint_Suggestion_Fuse-concatMap/map,-0.00002124
results_HLint_Warning_Use-elemIndex,0.00000000
results_HLint_Warning_Hoist-not,0.00011794
results_HLint_Warning_Use-when,-0.00007989
results_HLint_Warning_Redundant-bang-pattern,-0.00005304
results_HLint_Warning_Use-replicate,0.00003554
results_HLint_Suggestion_Use-:,-0.00717809
results_HLint_Warning_Use-mapM_,-0.00006357
results_HLint_Warning_Use-mapM,0.00439810
results_HLint_Suggestion_Redundant-guard,0.00010002
results_HLint_Warning_Use-id,-0.00013418
results_HLint_Suggestion_Use-=<<,-0.00032948
results_HLint_Suggestion_Use-pragma-syntax,0.00007054
results_HLint_Suggestion_Use-let,0.00031971
results_HLint_Suggestion_Use-head,-0.00059613
results_HLint_Suggestion_Fix-pragma-markup,0.00000000
results_HLint_Suggestion_Use-even,0.00000000
results_HLint_Warning_Use-/=,-0.00002888
results_HLint_Warning_Redundant-if,0.00114226
results_HLint_Warning_Redundant-map,0.00792729
results_HLint_Warning_Evaluate,-0.00020461
results_HLint_Warning_Redundant-variable-capture,0.00000000
results_HLint_Warning_Use-uncurry,-0.00001193
results_HLint_Warning_Use-print,-0.00015532
"results_HLint_Warning_Monad-law,-right-identity",0.00107703
results_HLint_Warning_Use-forM_,-0.00114403
results_HLint_Warning_Use-unless,0.00137335
results_HLint_Warning_Use-exitSuccess,0.00000000
results_HLint_Warning_Use-isAlpha,0.00000068
results_HLint_Suggestion_Use-zipWith,0.00093475
results_HLint_Warning_Use-getContents,0.00000000
results_HLint_Warning_Use-join,0.00010520
results_HLint_Suggestion_Use-<$,0.00038067
results_HLint_Warning_Avoid-reverse,0.00000000
results_HLint_Suggestion_Collapse-lambdas,0.00001109
results_HLint_Suggestion_Use-guards,-0.00032575
results_HLint_Suggestion_Fuse-foldr/map,0.00010270
results_HLint_Suggestion_Use-curry,0.00000000
results_HLint_Suggestion_Use-foldM,0.00000000
results_HLint_Warning_Use-zipWithM,0.00323785
results_HLint_Suggestion_Use-second,-0.00078529
results_HLint_Suggestion_Move-guards-forward,0.00144072
results_HLint_Suggestion_Use-||,0.00176293
results_HLint_Warning_Use-minimumBy,0.00000000
results_HLint_Suggestion_Use-negate,0.00000000
results_HLint_Suggestion_Replace-case-with-maybe,0.00012459
results_HLint_Suggestion_Use-list-literal,0.00066976
results_HLint_Warning_Redundant-uncurry,0.00000000
results_HLint_Suggestion_Use-++,0.00131608
results_HLint_Warning_Use->,0.00000000
