CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
16.90445407762314,7.15351122515143,11.88081094886485,4.60727124718293,83.09554592237687,7.153511225151432,88.11918905113515,4.607271247182929,73.77260104754541,2.365650028933247,88.11918905113515,4.607271247182929,54.195888568305946,0.08165888290455528,80.28825915063248,3.156538433536845,6.932363187881262,13.219532839755049
