CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
4.871287128712872,0.8730854528732122,2.0210771979725046,0.7970163833403227,95.12871287128714,0.8730854528732072,97.9789228020275,0.797016383340326,73.8592617034047,0.2790773836948858,97.9789228020275,0.797016383340326,54.178686906051844,0.021861605534390833,84.22571450296853,0.4545123679698744,7.9774546656925365,4.232713902795259
