mean_fpr,mean_tpr,tprs_lower,tprs_upper
0.0,0.0,0.0,0.0
0.010101010101010102,0.005500585951302503,0.004010270135977723,0.006990901766627282
0.020202020202020204,0.011261245773881153,0.0069624298383443054,0.015560061709418
0.030303030303030304,0.0186445005480122,0.01544472695869857,0.021844274137325828
0.04040404040404041,0.023178406030391587,0.018862961475802503,0.027493850584980672
0.05050505050505051,0.03165864394066998,0.02513733661316527,0.03817995126817469
0.06060606060606061,0.03558251494582312,0.02897187442927025,0.04219315546237598
0.07070707070707072,0.04482327139366851,0.03656844528715384,0.053078097500183184
0.08080808080808081,0.050693026187611026,0.04149259457620022,0.05989345779902183
0.09090909090909091,0.06034663290980981,0.047702895274534446,0.07299037054508517
0.10101010101010102,0.07461411069451766,0.06279855901134981,0.08642966237768551
0.11111111111111112,0.08058094902378898,0.06805698057953521,0.09310491746804275
0.12121212121212122,0.08949272634766563,0.07730584824737606,0.1016796044479552
0.13131313131313133,0.10014009263981916,0.08994648064214997,0.11033370463748834
0.14141414141414144,0.11262874576954,0.10334226051522441,0.1219152310238556
0.15151515151515152,0.12390294082778494,0.11431480351744797,0.13349107813812192
0.16161616161616163,0.13121299150836402,0.11974545355682222,0.1426805294599058
0.17171717171717174,0.13683328899279015,0.12315840416412421,0.1505081738214561
0.18181818181818182,0.1472268659802536,0.1347305507965812,0.15972318116392603
0.19191919191919193,0.16067640646876483,0.14789406066542182,0.17345875227210783
0.20202020202020204,0.17124500810981275,0.15707321902066693,0.18541679719895857
0.21212121212121213,0.18380869788969675,0.1696796443388493,0.1979377514405442
0.22222222222222224,0.1959066953113165,0.18171491268789458,0.2100984779347384
0.23232323232323235,0.20962039315401895,0.19461681538290032,0.22462397092513758
0.24242424242424243,0.2246923341829922,0.20720422827223572,0.24218044009374867
0.25252525252525254,0.23901316898564745,0.21829155165082434,0.25973478632047053
0.26262626262626265,0.25171924276854335,0.2284636956228075,0.2749747899142792
0.27272727272727276,0.2642834111486215,0.23869792782542054,0.2898688944718225
0.2828282828282829,0.27624777976870807,0.25078120772225465,0.3017143518151615
0.29292929292929293,0.28713609284552455,0.2618654325524703,0.3124067531385788
0.30303030303030304,0.29810727188623953,0.27276616362433603,0.32344838014814303
0.31313131313131315,0.31010613283753957,0.2836297901767192,0.33658247549835996
0.32323232323232326,0.3221049937888396,0.2944841661024592,0.34972582147522
0.33333333333333337,0.33410385474013965,0.305330395231347,0.3628773142489323
0.3434343434343435,0.3461027156914397,0.3161694186668314,0.376036012716048
0.3535353535353536,0.3581015766427397,0.3270020425938413,0.38920111069163815
0.36363636363636365,0.37010043759403977,0.3378289608074154,0.4023719143806641
0.37373737373737376,0.3820992985453398,0.34865077303887604,0.41554782405180357
0.38383838383838387,0.39409815949663984,0.35946799992785716,0.4287283190654225
0.393939393939394,0.4060970204479399,0.3702810953084433,0.4419129455874365
0.4040404040404041,0.4180958813992399,0.38109045633652006,0.4551013064619598
0.4141414141414142,0.43009474235054,0.391896431875036,0.46829305282604405
0.42424242424242425,0.44209360330184,0.4026993294675719,0.4814878771361081
0.43434343434343436,0.4540924642531401,0.41349942116307997,0.4946855073432002
0.4444444444444445,0.46609132520444013,0.42429694840169874,0.5078857020071815
0.4545454545454546,0.47809018615574017,0.4350921261299267,0.5210882461815537
0.4646464646464647,0.49008904710704015,0.44588514628060555,0.5342929479334747
0.4747474747474748,0.5020879080583402,0.4566761807271877,0.5474996353894928
0.48484848484848486,0.5140867690096403,0.46746538380112784,0.5607081542181528
0.494949494949495,0.5260856299609402,0.47825289444479036,0.5739183654770901
0.5050505050505051,0.5380844909122404,0.48903883805909504,0.5871301437653857
0.5151515151515152,0.5500833518635404,0.4998233280945405,0.6003433756325404
0.5252525252525253,0.5620822128148404,0.5106064674257205,0.6135579582039603
0.5353535353535354,0.5740810737661404,0.5213883495425207,0.6267737979897601
0.5454545454545455,0.5860799347174405,0.5321690595855781,0.6399908098493028
0.5555555555555556,0.5980787956687406,0.5429486752489923,0.6532089160884889
0.5656565656565657,0.6100776566200405,0.5537272675695245,0.6664280456705566
0.5757575757575758,0.6220765175713406,0.5645049016184341,0.6796481335242471
0.5858585858585859,0.6340753785226406,0.5752816371095508,0.6928691199357304
0.595959595959596,0.6460742394739407,0.5860575289350793,0.7060909500128021
0.6060606060606061,0.6580731004252407,0.5968326276388755,0.7193135732116059
0.6161616161616162,0.6700719613765408,0.6076069798354766,0.732536942917605
0.6262626262626263,0.6819176507567868,0.6183439494810373,0.7454913520325362
0.6363636363636365,0.6924942041768527,0.6268158809792561,0.7581725273744493
0.6464646464646465,0.7028393786567582,0.6363863375395022,0.7692924197740141
0.6565656565656566,0.7117103857919233,0.6443060746861712,0.7791146968976753
0.6666666666666667,0.7199377379317211,0.6517827778016119,0.7880926980618304
0.6767676767676768,0.7281180043287763,0.6588652709215128,0.7973707377360397
0.686868686868687,0.7380090817409128,0.6668127266341067,0.809205436847719
0.696969696969697,0.7461741835893149,0.6734408660330118,0.8189075011456179
0.7070707070707072,0.756090354106545,0.6806137594074444,0.8315669488056456
0.7171717171717172,0.7652174309677136,0.6901626864997448,0.8402721754356823
0.7272727272727273,0.7745695711865717,0.6981894025942743,0.850949739778869
0.7373737373737375,0.7846526383892829,0.7122933697575186,0.8570119070210472
0.7474747474747475,0.7941754958397922,0.7236425864430405,0.8647084052365439
0.7575757575757577,0.8087778246623012,0.7457812246347938,0.8717744246898086
0.7676767676767677,0.8194827337350038,0.7609278662247573,0.8780376012452503
0.7777777777777778,0.8266954440067729,0.7653654792035313,0.8880254088100145
0.787878787878788,0.8359499927200753,0.7752856118971885,0.8966143735429621
0.797979797979798,0.8480903159480768,0.7897171100469248,0.9064635218492288
