mean_fpr,mean_tpr,tprs_lower,tprs_upper
0.0,0.0,0.0,0.0
0.010101010101010102,0.006511816697690303,0.002379843862437791,0.010643789532942816
0.020202020202020204,0.012305372498216364,0.0057632169924984565,0.018847528003934272
0.030303030303030304,0.015610977673710013,0.008572706418284781,0.022649248929135245
0.04040404040404041,0.020417325136655996,0.013573287753931039,0.027261362519380952
0.05050505050505051,0.025201416473714107,0.01767896343804224,0.032723869509385974
0.06060606060606061,0.033877407926643455,0.026719181720323747,0.04103563413296316
0.07070707070707072,0.04352358428193838,0.033690106249115434,0.053357062314761325
0.08080808080808081,0.05378374101534276,0.04258002638252446,0.06498745564816105
0.09090909090909091,0.06507391024051949,0.05436725229874267,0.07578056818229632
0.10101010101010102,0.07636407946569626,0.06615221928606553,0.08657593964532699
0.11111111111111112,0.08765424869087299,0.07793458235339146,0.09737391502835452
0.12121212121212122,0.09894441791604973,0.08971392494800384,0.10817491088409562
0.13131313131313133,0.11023458714122647,0.10148974017333465,0.11897943410911829
0.14141414141414144,0.12152475636640322,0.11326140608409777,0.12978810664870868
0.15151515151515152,0.13281492559157998,0.12502815292109334,0.14060169826206662
0.16161616161616163,0.14410509481675673,0.13678901931870951,0.15142117031480395
0.17171717171717174,0.15539526404193346,0.14854279338515974,0.16224773469870718
0.18181818181818182,0.16668543326711022,0.16028793306403932,0.1730829334701811
0.19191919191919193,0.17797560249228697,0.17202245837071825,0.1839287466138557
0.20202020202020204,0.1892657717174637,0.1837438062744739,0.1947877371604535
0.21212121212121213,0.20055594094264043,0.19544863821884312,0.20566324366643773
0.22222222222222224,0.21184611016781715,0.2071325933057522,0.2165596270298821
0.23232323232323235,0.22313627939299394,0.21878999331831328,0.2274825654676746
0.24242424242424243,0.2344264486181707,0.2304135412663266,0.23843935597001478
0.25252525252525254,0.24571661784334742,0.24199413083550783,0.249439104851187
0.26262626262626265,0.2570067870685242,0.2535210081067835,0.2604925660302649
0.27272727272727276,0.2682969562937009,0.2649826446375312,0.27161126794987056
0.2828282828282829,0.27958712551887765,0.27636859637098116,0.28280565466677415
0.29292929292929293,0.2908772947440544,0.28767207098665054,0.2940825185014582
0.30303030303030304,0.30216746396923116,0.29889206321028255,0.3054428647281798
0.31313131313131315,0.31345763319440784,0.31003370237356087,0.3168815640152548
0.32323232323232326,0.3247478024195846,0.32110656420467765,0.3283890406344916
0.33333333333333337,0.33603797164476135,0.3321220821484934,0.33995386114102927
0.3434343434343435,0.34732814086993813,0.34309139368680425,0.351564888053072
0.3535353535353536,0.3586183100951149,0.35402416989501945,0.3632124502952104
0.36363636363636365,0.36990847932029164,0.36492827018813634,0.37488868845244694
0.37373737373737376,0.38119864854546837,0.375809854324179,0.3865874427667577
0.38383838383838387,0.3924888177706451,0.38667366646940377,0.3983039690718864
0.393939393939394,0.4037789869958218,0.3975233393482328,0.41003463464341083
0.4040404040404041,0.41506915622099855,0.40836165805381497,0.4217766543881821
0.4141414141414142,0.42635932544617533,0.41919076930338856,0.4335278815889621
0.42424242424242425,0.4376494946713521,0.4300123404880631,0.44528664885464114
0.43434343434343436,0.4489396638965289,0.44082767818377633,0.45705164960928146
0.4444444444444445,0.46022983312170557,0.45163781579595463,0.4688218504474565
0.4545454545454546,0.47152000234688235,0.4624435783492038,0.4805964263445609
0.4646464646464647,0.4828101715720591,0.4732456305594023,0.4923747125847159
0.4747474747474748,0.49410034079723586,0.48404451272007165,0.5041561688744001
0.48484848484848486,0.5053905100224125,0.49484066769232526,0.5159403523524998
0.494949494949495,0.5166806792475893,0.5056344613699876,0.527726897125191
0.5050505050505051,0.5279708484727661,0.5164261983287937,0.5395154986167385
0.5151515151515152,0.5392610176979429,0.5272161338947869,0.5513059015010988
0.5252525252525253,0.5505511869231197,0.5380044835292451,0.5630978903169942
0.5353535353535354,0.5618413561482962,0.5487914301862945,0.5748912821102979
0.5454545454545455,0.5731315253734731,0.5595771301265019,0.5866859206204443
0.5555555555555556,0.5844216945986498,0.570361717545111,0.5984816716521886
0.5656565656565657,0.5957118638238266,0.5811453082831887,0.6102784193644645
0.5757575757575758,0.6070020330490032,0.5919280028238622,0.6220760632741443
0.5858585858585859,0.6182922022741799,0.6027098887272134,0.6338745158211464
0.595959595959596,0.6295823714993568,0.613491042621324,0.6456737003773896
0.6060606060606061,0.6408725407245336,0.6242715318400236,0.6574735496090436
0.6161616161616162,0.6521627099497104,0.635051415777624,0.6692740041217967
0.6262626262626263,0.663452879174887,0.6458307470155455,0.6810750113342285
0.6363636363636365,0.6747430484000638,0.6566095722640205,0.6928765245361072
0.6464646464646465,0.6860332176252404,0.6673879331530439,0.7046785020974369
0.6565656565656566,0.6973233868504172,0.6781658668997725,0.7164809068010618
0.6666666666666667,0.708613556075594,0.6889434068741495,0.7282837052770385
0.6767676767676768,0.7199037253007707,0.699720583080285,0.7400868675212565
0.686868686868687,0.7311938945259475,0.7104974225677815,0.7518903664841136
0.696969696969697,0.7424840637511242,0.7212739497845403,0.7636941777177081
0.7070707070707072,0.753774232976301,0.7320501868804804,0.7754982790721215
0.7171717171717172,0.7650644022014778,0.7428261539699124,0.7873026504330431
0.7272727272727273,0.7763545714266543,0.7536018693589518,0.7991072734943568
0.7373737373737375,0.7876447406518313,0.764377349743264,0.8109121315603987
0.7474747474747475,0.7989349098770079,0.7751526103805325,0.8227172093734832
0.7575757575757577,0.8102250791021847,0.7859276652413321,0.8345224929630373
0.7676767676767677,0.8215152483273613,0.7967025271414739,0.8463279695132487
