CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
11.564356435643564,3.112377458120951,7.406546121347565,5.191876714165888,88.43564356435644,3.1123774581209553,92.59345387865244,5.191876714165888,74.14381292671699,0.9882017179019703,92.59345387865244,5.191876714165888,54.80492989040913,0.042631658415957806,82.3025269341128,2.6298466494408923,7.7512651741544945,6.675243158356844
