Issue,Importance
results_flawfinder_note_buffer-strlen,0.05636821
results_flawfinder_note_buffer-char,0.01736378
results_flawfinder_note_buffer-memcpy,0.08780803
results_flawfinder_note_input-fread,0.00059734
results_flawfinder_note_misc-fopen,-0.00057161
results_flawfinder_error_race-chmod,0.00007470
results_flawfinder_note_buffer-strncpy,0.02018577
results_flawfinder_note_format-fprintf,0.00718517
results_flawfinder_error_buffer-wcscpy,-0.00001577
results_flawfinder_note_buffer-wcslen,0.00058523
results_flawfinder_note_buffer-wchar_t,0.00027330
results_flawfinder_note_buffer-read,0.02629988
results_flawfinder_note_format-printf,0.00759438
results_flawfinder_error_format-printf,0.00102546
results_flawfinder_note_misc-open,0.00164451
results_flawfinder_error_format-snprintf,0.00153615
results_flawfinder_error_race-access,0.00296258
results_flawfinder_note_access-umask,0.00000000
results_flawfinder_note_tmpfile-mkstemp,0.00023651
results_flawfinder_error_format-vsnprintf,-0.00006654
results_flawfinder_error_race-readlink,0.00000000
results_flawfinder_note_input-recv,-0.05482207
results_flawfinder_error_tmpfile-mktemp,0.00000000
results_flawfinder_error_buffer-wcscat,0.00103614
results_flawfinder_warning_buffer-getenv,-0.00167839
results_flawfinder_warning_misc-InitializeCriticalSection,0.00122009
results_flawfinder_note_buffer-mismatch,-0.00005416
results_flawfinder_error_buffer-gets,0.00000000
results_flawfinder_note_format-snprintf,0.00381538
results_flawfinder_error_buffer-strcpy,-0.00066797
results_flawfinder_note_buffer-sprintf,0.00206987
results_flawfinder_error_buffer-strcat,-0.00215654
results_flawfinder_error_shell-system,0.00091260
results_flawfinder_note_buffer-sscanf,-0.00033705
results_flawfinder_note_buffer-strcpy,0.00045373
results_flawfinder_warning_misc-LoadLibrary,0.00005508
results_flawfinder_error_buffer-sprintf,0.00050808
results_flawfinder_error_format-fprintf,0.00020949
results_flawfinder_warning_buffer-realpath,-0.00003256
results_flawfinder_warning_random-srand,-0.01279706
results_flawfinder_warning_tmpfile-GetTempFileName,0.00000000
results_flawfinder_note_integer-atol,0.00001735
results_flawfinder_note_buffer-MultiByteToWideChar,0.01826983
results_flawfinder_note_buffer-strcat,0.00260819
results_flawfinder_error_shell-execv,0.00903428
results_flawfinder_note_buffer-getchar,0.00096465
results_flawfinder_note_buffer-strncat,0.00000332
results_flawfinder_note_obsolete-usleep,0.00086492
results_flawfinder_error_format-vfprintf,0.00001470
results_flawfinder_note_buffer-equal,-0.01414371
results_flawfinder_note_buffer-wcsncpy,0.00139872
results_flawfinder_error_buffer-scanf,-0.00007783
