CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
6.257425742574258,1.4091443069035403,3.6529086637389887,2.190215801489131,93.74257425742574,1.4091443069035354,96.34709133626102,2.190215801489129,73.81325617931805,0.49949344022167247,96.34709133626102,2.190215801489129,53.33902354756931,0.017811858734334093,83.5816838681005,1.1066361539206329,6.515767611269721,5.284286146960191
