Variables;Importance
results_flawfinder_note_input-fread;-0.0599
results_flawfinder_note_format-vprintf;-0.0535
results_flawfinder_note_buffer-_tcscat;-0.0527
results_flawfinder_note_buffer-wcsncat;-0.0526
results_flawfinder_error_access-ImpersonateSecurityContext;-0.0516
results_flawfinder_note_format-wprintf;-0.0515
results_flawfinder_note_buffer-lstrcpyn;-0.0515
results_flawfinder_warning_misc-AddAccessAllowedAce;-0.0515
results_flawfinder_warning_shell-CreateProcessAsUser;-0.0515
results_flawfinder_error_access-ImpersonateLoggedOnUser;-0.0515
results_flawfinder_error_buffer-lstrcat;-0.0514
results_flawfinder_error_buffer-StrCatChainW;-0.0509
results_flawfinder_note_format-vsprintf;-0.0507
results_flawfinder_note_buffer-wcsncpy;-0.0507
results_flawfinder_error_buffer-strcat;-0.0504
results_flawfinder_note_access-umask;-0.0502
results_flawfinder_warning_misc-chroot;-0.0501
results_flawfinder_error_shell-execl;-0.0497
results_flawfinder_note_format-fprintf;-0.0494
results_flawfinder_error_buffer-vsscanf;-0.0493
results_flawfinder_warning_buffer-getopt;-0.0493
results_flawfinder_warning_buffer-getopt_long;-0.0492
results_flawfinder_note_format-swprintf;-0.0482
results_flawfinder_error_buffer-_tcscpy;-0.0482
results_flawfinder_note_buffer-sscanf;-0.0476
results_flawfinder_note_buffer-wchar_t;-0.0474
results_flawfinder_note_buffer-equal;-0.0470
results_flawfinder_note_buffer-strcpy;-0.0463
results_flawfinder_error_buffer-sprintf;-0.0455
results_flawfinder_note_input-recv;-0.0453
results_flawfinder_error_access-RpcImpersonateClient;-0.0447
results_flawfinder_error_race-chown;-0.0446
results_flawfinder_error_buffer-_tcscat;-0.0445
results_flawfinder_note_format-fwprintf;-0.0445
results_flawfinder_note_buffer-MultiByteToWideChar;-0.0442
results_flawfinder_error_buffer-lstrcatW;-0.0440
results_flawfinder_warning_buffer-getenv;-0.0439
results_flawfinder_error_format-syslog;-0.0438
results_flawfinder_warning_random-random;-0.0436
results_flawfinder_note_tmpfile-tmpfile;-0.0435
results_flawfinder_error_format-vfprintf;-0.0432
results_flawfinder_error_buffer-wcscat;-0.0431
results_flawfinder_note_misc-open;-0.0430
results_flawfinder_error_buffer-vsprintf;-0.0430
results_flawfinder_error_tmpfile-mktemp;-0.0430
results_flawfinder_error_shell-ShellExecute;-0.0427
results_flawfinder_note_buffer-wcscat;-0.0427
results_flawfinder_error_buffer-lstrcpynW;-0.0426
results_flawfinder_error_shell-WinExec;-0.0419
results_flawfinder_note_format-syslog;-0.0418
results_flawfinder_error_shell-popen;-0.0418
results_flawfinder_error_race-access;-0.0417
results_flawfinder_note_buffer-swprintf;-0.0416
results_flawfinder_error_misc-SetSecurityDescriptorDacl;-0.0414
results_flawfinder_error_buffer-scanf;-0.0413
results_flawfinder_error_format-wprintf;-0.0409
results_flawfinder_error_buffer-vfwscanf;-0.0404
results_flawfinder_error_format-fprintf;-0.0402
results_flawfinder_note_obsolete-usleep;-0.0399
results_flawfinder_note_buffer-mismatch;-0.0397
results_flawfinder_note_buffer-wcslen;-0.0396
results_flawfinder_error_buffer-StrCatBuffW;-0.0396
results_flawfinder_note_format-_sntprintf;-0.0396
results_flawfinder_error_buffer-StrCatA;-0.0396
results_flawfinder_error_buffer-StrCpyA;-0.0396
results_flawfinder_error_format-printf;-0.0395
results_flawfinder_warning_tmpfile-GetTempFileName;-0.0391
results_flawfinder_error_shell-execv;-0.0389
results_flawfinder_note_buffer-_tcslen;-0.0385
results_flawfinder_error_buffer-sscanf;-0.0380
results_flawfinder_error_buffer-swprintf;-0.0380
results_flawfinder_error_buffer-lstrcpyW;-0.0378
results_flawfinder_error_buffer-lstrcpyA;-0.0376
results_flawfinder_error_buffer-MultiByteToWideChar;-0.0375
results_flawfinder_error_buffer-strcpy;-0.0374
results_flawfinder_error_shell-execlp;-0.0373
results_flawfinder_note_input-recvfrom;-0.0366
results_flawfinder_error_buffer-fscanf;-0.0359
results_flawfinder_error_format-_snprintf;-0.0358
results_flawfinder_error_format-fwprintf;-0.0358
results_flawfinder_note_format-sprintf;-0.0355
results_flawfinder_warning_shell-CreateProcess;-0.0353
results_flawfinder_warning_misc-LoadLibraryEx;-0.0346
results_flawfinder_error_buffer-lstrcpy;-0.0346
results_flawfinder_error_buffer-vwscanf;-0.0343
results_flawfinder_warning_misc-InitializeCriticalSection;-0.0342
results_flawfinder_error_shell-system;-0.0340
results_flawfinder_warning_buffer-realpath;-0.0337
results_flawfinder_error_race-chmod;-0.0329
results_flawfinder_error_format-sprintf;-0.0328
results_flawfinder_error_buffer-lstrcpynA;-0.0323
results_flawfinder_note_buffer-memcpy;-0.0323
results_flawfinder_note_format-snprintf;-0.0313
results_flawfinder_note_buffer-TCHAR;-0.0309
results_flawfinder_error_buffer-lstrcatA;-0.0307
results_flawfinder_error_format-vprintf;-0.0303
results_flawfinder_note_buffer-strcat;-0.0302
results_flawfinder_note_buffer-getc;-0.0299
results_flawfinder_error_format-snprintf;-0.0292
results_flawfinder_note_buffer-CopyMemory;-0.0289
results_flawfinder_warning_random-srand;-0.0285
results_flawfinder_note_buffer-strncpy;-0.0284
results_flawfinder_note_input-readv;-0.0268
results_flawfinder_note_buffer-getchar;-0.0268
results_flawfinder_error_buffer-wcscpy;-0.0253
results_flawfinder_error_crypto-crypt;-0.0243
results_flawfinder_note_buffer-wcscpy;-0.0230
results_flawfinder_warning_misc-LoadLibrary;-0.0216
results_flawfinder_warning_random-setstate;-0.0192
results_flawfinder_error_buffer-gets;-0.0181
results_flawfinder_note_format-_snprintf;-0.0175
results_flawfinder_error_buffer-strcpyW;-0.0170
results_flawfinder_note_misc-fopen;-0.0158
results_flawfinder_note_format-vsnprintf;-0.0150
results_flawfinder_note_buffer-fscanf;-0.0125
results_flawfinder_note_buffer-strlen;-0.0116
results_flawfinder_error_format-vsnprintf;-0.0112
results_flawfinder_note_format-vfprintf;-0.0105
results_flawfinder_error_format-vswprintf;-0.0098
results_flawfinder_note_integer-atol;-0.0088
results_flawfinder_warning_random-srandom;-0.0081
