Variables;Importance
results_flawfinder_error_shell-ShellExecute;-0.0760
results_flawfinder_note_misc-fopen;-0.0653
results_flawfinder_error_buffer-lstrcatA;-0.0649
results_flawfinder_error_buffer-strcat;-0.0644
results_flawfinder_note_format-vfprintf;-0.0630
results_flawfinder_error_shell-WinExec;-0.0630
results_flawfinder_note_buffer-MultiByteToWideChar;-0.0620
results_flawfinder_note_buffer-_tcscat;-0.0619
results_flawfinder_note_tmpfile-tmpfile;-0.0610
results_flawfinder_note_buffer-wcsncat;-0.0606
results_flawfinder_error_format-vprintf;-0.0600
results_flawfinder_warning_misc-chroot;-0.0585
results_flawfinder_error_shell-execlp;-0.0581
results_flawfinder_note_buffer-scanf;-0.0576
results_flawfinder_error_shell-system;-0.0574
results_flawfinder_error_buffer-swprintf;-0.0571
results_flawfinder_note_input-recvfrom;-0.0568
results_flawfinder_note_buffer-wcscat;-0.0565
results_flawfinder_note_format-wprintf;-0.0563
results_flawfinder_warning_random-srandom;-0.0562
results_flawfinder_warning_tmpfile-GetTempFileName;-0.0562
results_flawfinder_note_input-readv;-0.0559
results_flawfinder_error_misc-SetSecurityDescriptorDacl;-0.0559
results_flawfinder_warning_tmpfile-tmpnam;-0.0556
results_flawfinder_note_format-vprintf;-0.0553
results_flawfinder_note_buffer-swprintf;-0.0545
results_flawfinder_error_buffer-vsscanf;-0.0543
results_flawfinder_note_buffer-_tcsncpy;-0.0542
results_flawfinder_error_format-swprintf;-0.0537
results_flawfinder_warning_buffer-getopt;-0.0526
results_flawfinder_error_format-fprintf;-0.0518
results_flawfinder_error_access-RpcImpersonateClient;-0.0518
results_flawfinder_error_format-vswprintf;-0.0515
results_flawfinder_error_buffer-lstrcpy;-0.0512
results_flawfinder_warning_misc-LoadLibraryEx;-0.0512
results_flawfinder_warning_shell-CreateProcess;-0.0512
results_flawfinder_warning_random-setstate;-0.0508
results_flawfinder_error_format-sprintf;-0.0505
results_flawfinder_error_buffer-strcpyW;-0.0500
results_flawfinder_note_tmpfile-mkstemp;-0.0499
results_flawfinder_error_race-access;-0.0498
results_flawfinder_error_shell-execl;-0.0493
results_flawfinder_note_format-fwprintf;-0.0493
results_flawfinder_error_buffer-StrCatA;-0.0493
results_flawfinder_error_buffer-StrCatBuffW;-0.0493
results_flawfinder_note_format-_sntprintf;-0.0493
results_flawfinder_error_buffer-StrCpyA;-0.0493
results_flawfinder_note_buffer-wcscpy;-0.0490
results_flawfinder_error_buffer-fscanf;-0.0487
results_flawfinder_warning_misc-InitializeCriticalSection;-0.0484
results_flawfinder_error_format-vfprintf;-0.0474
results_flawfinder_warning_buffer-getenv;-0.0462
results_flawfinder_note_buffer-fscanf;-0.0454
results_flawfinder_error_format-vsnprintf;-0.0425
results_flawfinder_note_format-fprintf;-0.0386
results_flawfinder_note_obsolete-usleep;-0.0362
results_flawfinder_note_format-syslog;-0.0358
results_flawfinder_note_buffer-TCHAR;-0.0358
results_flawfinder_note_buffer-CopyMemory;-0.0356
results_flawfinder_note_buffer-_tcslen;-0.0343
results_flawfinder_note_buffer-fgetc;-0.0340
results_flawfinder_note_buffer-strcat;-0.0338
results_flawfinder_note_integer-atoi;-0.0337
results_flawfinder_note_buffer-wcslen;-0.0336
results_flawfinder_note_buffer-getc;-0.0334
results_flawfinder_note_input-recv;-0.0331
results_flawfinder_note_format-vsnprintf;-0.0331
results_flawfinder_error_race-readlink;-0.0326
results_flawfinder_error_buffer-lstrcatW;-0.0323
results_flawfinder_note_buffer-sscanf;-0.0322
results_flawfinder_error_buffer-_tcscat;-0.0319
results_flawfinder_note_buffer-strcpy;-0.0317
results_flawfinder_note_integer-_wtoi;-0.0315
results_flawfinder_error_shell-execv;-0.0312
results_flawfinder_error_buffer-sprintf;-0.0311
results_flawfinder_warning_misc-LoadLibrary;-0.0302
results_flawfinder_error_format-syslog;-0.0299
results_flawfinder_error_buffer-lstrcpynA;-0.0294
results_flawfinder_error_buffer-vsprintf;-0.0289
results_flawfinder_warning_buffer-getopt_long;-0.0285
results_flawfinder_error_buffer-vwscanf;-0.0284
results_flawfinder_error_race-chmod;-0.0283
results_flawfinder_error_buffer-wcscat;-0.0278
results_flawfinder_error_format-vsprintf;-0.0278
results_flawfinder_note_buffer-memcpy;-0.0272
results_flawfinder_error_buffer-gets;-0.0271
results_flawfinder_note_buffer-sprintf;-0.0270
results_flawfinder_note_buffer-getchar;-0.0270
results_flawfinder_note_format-_snprintf;-0.0268
results_flawfinder_error_buffer-lstrcpyW;-0.0266
results_flawfinder_warning_random-random;-0.0266
results_flawfinder_error_tmpfile-mktemp;-0.0263
results_flawfinder_note_buffer-wcsncpy;-0.0258
results_flawfinder_note_format-vsprintf;-0.0256
results_flawfinder_error_format-snprintf;-0.0256
results_flawfinder_error_buffer-lstrcpynW;-0.0255
results_flawfinder_note_format-swprintf;-0.0251
results_flawfinder_error_buffer-sscanf;-0.0246
results_flawfinder_error_buffer-scanf;-0.0241
results_flawfinder_error_race-chown;-0.0241
results_flawfinder_note_buffer-mismatch;-0.0238
results_flawfinder_error_access-ImpersonateSecurityContext;-0.0238
results_flawfinder_error_buffer-StrCatChainW;-0.0238
results_flawfinder_error_buffer-_tcscpy;-0.0238
results_flawfinder_note_buffer-wchar_t;-0.0230
results_flawfinder_note_buffer-strncpy;-0.0228
results_flawfinder_note_format-sprintf;-0.0218
results_flawfinder_error_crypto-crypt;-0.0213
results_flawfinder_warning_random-srand;-0.0208
results_flawfinder_error_format-fwprintf;-0.0208
results_flawfinder_error_buffer-vfwscanf;-0.0208
results_flawfinder_error_format-_snprintf;-0.0208
results_flawfinder_note_misc-open;-0.0206
results_flawfinder_error_buffer-wcscpy;-0.0195
results_flawfinder_error_shell-popen;-0.0190
results_flawfinder_error_format-printf;-0.0188
results_flawfinder_error_buffer-StrCpyNA;-0.0184
results_flawfinder_warning_buffer-realpath;-0.0175
results_flawfinder_error_buffer-MultiByteToWideChar;-0.0154
results_flawfinder_note_format-printf;-0.0077
results_flawfinder_warning_misc-AddAccessAllowedAce;-0.0012
results_flawfinder_note_buffer-lstrcpyn;-0.0012
results_flawfinder_warning_shell-CreateProcessAsUser;-0.0012
results_flawfinder_error_access-ImpersonateLoggedOnUser;-0.0012
results_flawfinder_error_buffer-lstrcat;-0.0012
results_flawfinder_note_integer-atol;-0.0008
results_flawfinder_note_access-umask;0.0002
results_flawfinder_error_buffer-lstrcpyA;0.0007
results_flawfinder_error_buffer-strcpy;0.0009
results_flawfinder_note_buffer-strlen;0.0020
results_flawfinder_error_format-wprintf;0.0021
results_flawfinder_note_buffer-char;0.0040
results_flawfinder_note_buffer-read;0.0046
results_flawfinder_note_buffer-equal;0.0062
results_flawfinder_note_buffer-strncat;0.0068
results_flawfinder_note_format-snprintf;0.0204
results_flawfinder_note_input-fread;0.0259
