Issue,Importance
results_flawfinder_note_buffer-strlen,0.13202857
results_flawfinder_note_buffer-char,-0.02715361
results_flawfinder_note_buffer-memcpy,0.00442540
results_flawfinder_note_input-fread,0.08096446
results_flawfinder_note_misc-fopen,-0.00003743
results_flawfinder_error_race-chmod,0.20035697
results_flawfinder_note_buffer-strncpy,0.01588426
results_flawfinder_note_format-fprintf,-0.00315189
results_flawfinder_error_buffer-wcscpy,-0.00472407
results_flawfinder_note_buffer-wcslen,0.00183841
results_flawfinder_note_buffer-wchar_t,0.01949709
results_flawfinder_note_buffer-read,0.00720378
results_flawfinder_note_format-printf,-0.02815214
results_flawfinder_error_format-printf,-0.00015530
results_flawfinder_note_misc-open,-0.00441156
results_flawfinder_error_format-snprintf,0.00000026
results_flawfinder_error_race-access,-0.00632494
results_flawfinder_note_access-umask,0.00001752
results_flawfinder_note_tmpfile-mkstemp,0.01081322
results_flawfinder_error_format-vsnprintf,0.00069892
results_flawfinder_error_race-readlink,0.01629972
results_flawfinder_note_input-recv,-0.00659469
results_flawfinder_error_tmpfile-mktemp,-0.00085913
results_flawfinder_error_buffer-wcscat,0.00461969
results_flawfinder_warning_buffer-getenv,-0.00490936
results_flawfinder_warning_misc-InitializeCriticalSection,0.00127437
results_flawfinder_note_buffer-mismatch,-0.00000596
results_flawfinder_error_buffer-gets,0.00000000
results_flawfinder_note_format-snprintf,0.00250301
results_flawfinder_error_buffer-strcpy,0.00119422
results_flawfinder_note_buffer-sprintf,-0.00460726
results_flawfinder_error_buffer-strcat,-0.00006030
results_flawfinder_error_shell-system,-0.00003769
results_flawfinder_note_buffer-sscanf,0.07104552
results_flawfinder_note_buffer-strcpy,0.00175652
results_flawfinder_warning_misc-LoadLibrary,0.00002428
results_flawfinder_error_buffer-sprintf,0.06337600
results_flawfinder_error_format-fprintf,-0.00656989
results_flawfinder_warning_buffer-realpath,-0.00382253
results_flawfinder_warning_random-srand,0.09689492
results_flawfinder_warning_tmpfile-GetTempFileName,-0.00036844
results_flawfinder_note_integer-atol,0.97512466
results_flawfinder_note_buffer-MultiByteToWideChar,1.57132594
results_flawfinder_note_buffer-strcat,0.00444238
results_flawfinder_error_shell-execv,0.05496909
results_flawfinder_note_buffer-getchar,0.02751478
results_flawfinder_note_buffer-strncat,-0.02555945
results_flawfinder_note_obsolete-usleep,0.05426595
results_flawfinder_error_format-vfprintf,0.01504532
results_flawfinder_note_buffer-equal,0.01336837
results_flawfinder_note_buffer-wcsncpy,0.00038287
results_flawfinder_error_buffer-scanf,-0.02942092
results_flawfinder_error_buffer-lstrcpyW,0.01453624
results_flawfinder_error_buffer-lstrcpynW,0.00000000
results_flawfinder_error_buffer-strcpyW,0.00627444
results_flawfinder_note_tmpfile-tmpfile,-0.00499961
results_flawfinder_error_format-wprintf,0.00000000
results_flawfinder_note_buffer-fgetc,0.00025744
results_flawfinder_error_buffer-lstrcpynA,0.00000000
results_flawfinder_note_integer-atoi,0.02624912
results_flawfinder_note_buffer-wcsncat,0.00000000
results_flawfinder_warning_tmpfile-tmpnam,0.00000000
results_flawfinder_note_format-vsprintf,-0.00146238
results_flawfinder_error_buffer-vwscanf,0.00000000
results_flawfinder_error_buffer-lstrcpyA,13.28169771
results_flawfinder_error_format-fwprintf,0.00000000
results_flawfinder_error_format-_snprintf,0.00000000
results_flawfinder_error_buffer-vfwscanf,0.00000000
results_flawfinder_error_format-swprintf,0.00050169
results_flawfinder_note_integer-_wtoi,0.00000000
results_flawfinder_error_format-vswprintf,0.00000000
results_flawfinder_note_format-sprintf,-0.00683863
results_flawfinder_error_buffer-lstrcatA,8.28933071
results_flawfinder_error_buffer-lstrcatW,0.00027304
results_flawfinder_error_buffer-fscanf,0.00057874
results_flawfinder_note_format-swprintf,0.00000000
results_flawfinder_note_buffer-wcscat,0.00051508
results_flawfinder_error_access-ImpersonateLoggedOnUser,0.00000000
results_flawfinder_warning_shell-CreateProcessAsUser,0.00000000
results_flawfinder_note_buffer-lstrcpyn,0.00000000
results_flawfinder_warning_misc-AddAccessAllowedAce,0.00000000
results_flawfinder_error_buffer-lstrcat,0.00000000
results_flawfinder_note_buffer-CopyMemory,0.00102948
results_flawfinder_warning_shell-CreateProcess,0.00000000
results_flawfinder_warning_misc-LoadLibraryEx,0.00000000
results_flawfinder_error_buffer-lstrcpy,0.00000000
results_flawfinder_error_buffer-swprintf,0.00000000
results_flawfinder_note_buffer-wcscpy,0.00081346
results_flawfinder_note_buffer-swprintf,0.00000000
results_flawfinder_error_format-sprintf,0.09805202
results_flawfinder_note_buffer-TCHAR,-0.00144506
results_flawfinder_note_buffer-_tcscat,0.00003433
results_flawfinder_error_shell-WinExec,0.00000000
results_flawfinder_error_access-RpcImpersonateClient,1.44386445
results_flawfinder_error_buffer-_tcscat,0.02101689
results_flawfinder_error_buffer-StrCpyNA,0.00000000
results_flawfinder_warning_random-random,-0.01596876
results_flawfinder_error_format-vsprintf,-0.00916952
results_flawfinder_note_buffer-getc,0.03551530
results_flawfinder_note_buffer-_tcsncpy,0.00000000
results_flawfinder_error_shell-ShellExecute,0.00000000
results_flawfinder_note_format-wprintf,0.00000000
results_flawfinder_note_buffer-_tcslen,0.00000000
results_flawfinder_note_format-_sntprintf,0.00000000
results_flawfinder_error_buffer-StrCatA,0.00000000
results_flawfinder_error_buffer-StrCpyA,0.00000000
results_flawfinder_error_buffer-StrCatBuffW,0.00000000
results_flawfinder_note_format-fwprintf,0.00000000
results_flawfinder_error_crypto-crypt,-0.00000497
results_flawfinder_error_shell-popen,0.00001182
results_flawfinder_note_format-_snprintf,0.00000000
results_flawfinder_error_buffer-sscanf,0.01641925
