Issue,Importance
results_ktlint_None_no-unused-imports,0.04680274
results_ktlint_None_indent,0.28612347
results_ktlint_None_final-newline,0.04331548
results_ktlint_None_no-multi-spaces,0.00198081
results_ktlint_None_comma-spacing,0.03344857
results_ktlint_None_parameter-list-wrapping,0.40802200
results_ktlint_None_no-unit-return,0.01669104
results_ktlint_None_no-trailing-spaces,0.00321260
results_ktlint_None_curly-spacing,-0.03644478
results_ktlint_None_import-ordering,0.02328550
results_ktlint_None_no-wildcard-imports,0.13892998
results_ktlint_None_no-consecutive-blank-lines,0.09042657
results_ktlint_None_comment-spacing,0.13062817
results_ktlint_None_string-template,0.00006228
results_ktlint_None_keyword-spacing,-0.03674179
results_ktlint_None_colon-spacing,0.01663832
results_ktlint_None_chain-wrapping,0.07031987
results_ktlint_None_no-blank-line-before-rbrace,0.03906390
results_ktlint_None_op-spacing,0.00081612
results_ktlint_None_no-semi,0.09108459
results_ktlint_None_paren-spacing,0.05833333
results_ktlint_None_modifier-order,0.00127922
results_ktlint_None_no-empty-class-body,0.00041320
results_ktlint_None_no-line-break-before-assignment,0.00006451
results_ktlint_None_,0.07057637
results_ktlint_None_dot-spacing,0.00000000
results_ktlint_None_range-spacing,-0.00000122
results_ktlint_None_no-line-break-after-else,0.00000000
