Issue,Importance
results_ktlint_None_no-unused-imports,0.02060828
results_ktlint_None_indent,0.03142199
results_ktlint_None_final-newline,0.01371952
results_ktlint_None_no-multi-spaces,0.00000000
results_ktlint_None_comma-spacing,0.00000000
results_ktlint_None_parameter-list-wrapping,0.26494084
results_ktlint_None_no-unit-return,0.00000000
results_ktlint_None_no-trailing-spaces,0.00000000
results_ktlint_None_curly-spacing,0.00000000
results_ktlint_None_import-ordering,0.00000000
results_ktlint_None_no-wildcard-imports,-0.00546920
results_ktlint_None_no-consecutive-blank-lines,0.00069301
results_ktlint_None_comment-spacing,0.16569845
results_ktlint_None_string-template,0.00000000
results_ktlint_None_keyword-spacing,0.00909996
results_ktlint_None_colon-spacing,0.00839327
results_ktlint_None_chain-wrapping,0.02838966
results_ktlint_None_no-blank-line-before-rbrace,0.00534780
results_ktlint_None_op-spacing,0.05937616
results_ktlint_None_no-semi,0.06135802
results_ktlint_None_paren-spacing,0.00000000
results_ktlint_None_modifier-order,0.00000000
results_ktlint_None_no-empty-class-body,0.00000000
results_ktlint_None_no-line-break-before-assignment,0.00000144
results_ktlint_None_,0.00000000
results_ktlint_None_dot-spacing,0.00000000
results_ktlint_None_range-spacing,0.00000000
results_ktlint_None_no-line-break-after-else,0.00000000
