CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
16.953764556670126,7.254430647681346,6.83774834437086,1.5278505953720967,83.04623544332988,7.254430647681349,93.16225165562913,1.5278505953720936,82.15338822680398,1.2233379349753086,93.16225165562913,1.5278505953720936,58.77490802852977,0.04106225904531041,87.30093285071327,0.9415785265778411,13.691376316230787,9.5556426042656
