CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
2.305084745762712,1.7070750253578535,0.413907284768212,0.318466623537605,97.6949152542373,1.7070750253578533,99.58609271523179,0.31846662353760413,80.68507978435325,0.23498542808063463,99.58609271523179,0.31846662353760413,50.81151270427476,0.03915110869166702,89.14415092742556,0.15087871750644655,7.538056418467955,5.892258986380119
