CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
0.577953664770385,0.4264524195298928,1.2428019484818107,0.5134565996592991,99.42204633522962,0.42645241952989177,98.75719805151819,0.5134565996593032,77.46219116347226,0.14707945585613774,98.75719805151819,0.5134565996593032,50.521083664185404,0.02079290858023986,86.82269914395263,0.2791870422262318,-2.5064659063856625,2.5947796638617815
