mean_fpr,mean_tpr,tprs_lower,tprs_upper
0.0,0.0,0.0,0.0
0.010101010101010102,0.02052980132450331,0.0,0.045205896982915654
0.020202020202020204,0.03491705130777979,0.0,0.07890568592718286
0.030303030303030304,0.04204796307445314,0.0,0.08631431730492577
0.04040404040404041,0.05161549267509532,0.002881586081160674,0.10034939926902997
0.05050505050505051,0.0597682119205298,0.01275475745627827,0.10678166638478133
0.06060606060606061,0.06741922536624523,0.018925772746632617,0.11591267798585783
0.07070707070707072,0.074622048297545,0.027287226651548126,0.12195686994354188
0.08080808080808081,0.08511673021606797,0.03132978911336981,0.13890367131876613
0.09090909090909091,0.09818131647601847,0.04474296428871727,0.15161966866331966
0.10101010101010102,0.10956864450241935,0.05698132982544195,0.16215595917939674
0.11111111111111112,0.12280169242089771,0.07268388910987153,0.1729194957319239
0.12121212121212122,0.13401314469195263,0.08708506508378401,0.18094122430012127
0.13131313131313133,0.14510335139474212,0.10205058831308911,0.18815611447639513
0.14141414141414144,0.15285367073446546,0.10816837203634469,0.19753896943258623
0.15151515151515152,0.1607818487619812,0.11581308638198856,0.20575061114197385
0.16161616161616163,0.1713891357599967,0.12725123611115854,0.21552703540883486
0.17171717171717174,0.1815587564674191,0.13718428658659076,0.22593322634824742
0.18181818181818182,0.19130912578013506,0.1463852348008155,0.23623301675945463
0.19191919191919193,0.2031441910036802,0.15861490129141215,0.24767348071594825
0.20202020202020204,0.21245745661835916,0.16789884086488696,0.25701607237183133
0.21212121212121213,0.22474927086702098,0.1819875633983757,0.2675109783356662
0.22222222222222224,0.23454342640941492,0.19248309586093004,0.2766037569578998
0.23232323232323235,0.24459846896766274,0.2031240501770054,0.28607288775832007
0.24242424242424243,0.2544826320281555,0.21323678432491122,0.2957284797313998
0.25252525252525254,0.2663865478200744,0.22681243549183205,0.3059606601483168
0.26262626262626265,0.2782904636119934,0.24034693658457146,0.3162339906394153
0.27272727272727276,0.29019437940391224,0.2538347509281387,0.3265540078796858
0.2828282828282829,0.3020982951958312,0.26726950846107544,0.33692708193058696
0.29292929292929293,0.3140022109877501,0.2806439039138421,0.34736051806165813
0.30303030303030304,0.32590612677966907,0.29394960351504573,0.3578626500442924
0.31313131313131315,0.337810042571588,0.3071771750859784,0.36844291005719754
0.32323232323232326,0.3497139583635069,0.32031606346399677,0.379111853263017
0.33333333333333337,0.3616178741554258,0.33335464112101154,0.38988110718984004
0.3434343434343435,0.37352178994734475,0.3462803707204433,0.4007632091742462
0.3535353535353536,0.3854257057392637,0.35908011855018757,0.41177129292833986
0.36363636363636365,0.39732962153118256,0.371740649881625,0.42291859318074015
0.37373737373737376,0.4092335373231014,0.38424931352627834,0.4342177611199245
0.38383838383838387,0.4211374531150204,0.3965948805057594,0.44568002572428134
0.393939393939394,0.43304136890693934,0.4087684464472275,0.4573142913666512
0.4040404040404041,0.44494528469885825,0.4207642565550272,0.4691263128426893
0.4141414141414142,0.4568492004907772,0.43258029152573424,0.4811181094558202
0.42424242424242425,0.46875311628269606,0.4442184830977966,0.4932877494675955
0.43434343434343436,0.480657032074615,0.4556845077411636,0.5056295564080664
0.4444444444444445,0.4925609478665339,0.46698720780851144,0.5181346879245564
0.4545454545454546,0.5044648636584528,0.4781377701533007,0.5307919571636048
0.4646464646464647,0.5163687794503719,0.4891488237706511,0.5435887351300926
0.4747474747474748,0.5282726952422908,0.5000335984988372,0.5565117919857444
0.48484848484848486,0.5401766110342096,0.5108052364414273,0.5695479856269918
0.494949494949495,0.5520805268261284,0.5214762923322522,0.5826847613200046
0.5050505050505051,0.5639844426180474,0.5320584163174564,0.5959104689186383
0.5151515151515152,0.5758883584099665,0.5425621884434205,0.6092145283765126
0.5252525252525253,0.5877922742018853,0.5529970659565617,0.6225874824472089
0.5353535353535354,0.5996961899938041,0.5633714065541885,0.6360209734334198
0.5454545454545455,0.6116001057857232,0.5736925375448328,0.6495076740266136
0.5555555555555556,0.623504021577642,0.5839668488051262,0.6630411943501577
0.5656565656565657,0.635407937369561,0.594199894530171,0.6766159802089511
0.5757575757575758,0.6473118531614798,0.6043964943564382,0.6902272119665214
0.5858585858585859,0.6592157689533988,0.6145608284542653,0.7038707094525324
0.595959595959596,0.6711196847453177,0.6246965238932163,0.7175428455974191
0.6060606060606061,0.6830236005372365,0.6348067313012291,0.731240469773244
0.6161616161616162,0.6949275163291556,0.6448941918618806,0.7449608407964307
0.6262626262626263,0.7068314321210745,0.6549612952552801,0.7587015689868688
0.6363636363636365,0.7187353479129934,0.6650101294154566,0.7724605664105303
0.6464646464646465,0.7306392637049124,0.675042523066246,0.7862360043435788
0.6565656565656566,0.7425431794968312,0.6850600819847673,0.8000262770088952
0.6666666666666667,0.7544470952887501,0.6950642198748483,0.8138299707026518
0.6767676767676768,0.7662310281947854,0.7050486476659528,0.827413408723618
0.686868686868687,0.7774419951193923,0.7149609722147162,0.8399230180240683
0.696969696969697,0.7875246731253572,0.7247770844305248,0.8502722618201897
0.7070707070707072,0.7981075842622759,0.7346519627871557,0.8615632057373961
0.7171717171717172,0.8088694371344276,0.7441614016384025,0.8735774726304527
0.7272727272727273,0.8197851464518265,0.7541763093859513,0.8853939835177018
0.7373737373737375,0.8286681111040306,0.7643154861644672,0.893020736043594
0.7474747474747475,0.8399814222677067,0.774295276584582,0.9056675679508314
0.7575757575757577,0.8504602294511837,0.7838968040098448,0.9170236548925226
0.7676767676767677,0.8577210120176296,0.7931224258582555,0.9223195981770037
0.7777777777777778,0.8672758099225003,0.8028423335154047,0.9317092863295959
0.787878787878788,0.878184633081864,0.8126268257157798,0.9437424404479482
0.797979797979798,0.8875755732167219,0.821859600677066,0.9532915457563778
0.8080808080808082,0.8968749799156758,0.8312907228794846,0.962459236951867
0.8181818181818182,0.9028562159454655,0.8400867932059932,0.9656256386849378
0.8282828282828284,0.9091835003345488,0.8489927561957787,0.9693742444733188
0.8383838383838385,0.9172037601838927,0.8612473338533765,0.9731601865144089
0.8484848484848485,0.924015267293413,0.8709784462126935,0.9770520883741325
0.8585858585858587,0.9300362900528463,0.877474013752476,0.9825985663532165
0.8686868686868687,0.9336092715231787,0.8831019987207561,0.9841165443256014
0.8787878787878789,0.943712622917921,0.9027435495483698,0.9846816962874723
0.888888888888889,0.9485908756438558,0.9114312693521667,0.9857504819355449
0.8989898989898991,0.9546307445314068,0.920768150325099,0.9884933387377147
0.9090909090909092,0.9612582781456954,0.933071708682079,0.9894448476093118
0.9191919191919192,0.9648959796641916,0.9383739573859063,0.9914180019424769
0.9292929292929294,0.9735186300086962,0.9545793403860019,0.9924579196313905
0.9393939393939394,0.9789935781657636,0.964741816221962,0.9932453401095652
0.9494949494949496,0.9880794701986755,0.9841755542640558,0.9919833861332952
0.9595959595959597,0.9907284768211919,0.9880898381704454,0.9933671154719385
0.9696969696969697,0.994701986754967,0.992001737345977,0.9974022361639571
0.9797979797979799,0.9965231788079472,0.9950989527703573,0.997947404845537
