CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
7.4059405940594045,1.0220584475694212,7.752678929574236,1.689625057366742,92.59405940594061,1.0220584475694192,92.24732107042577,1.6896250573667408,73.20983313301363,0.22566815768473666,92.24732107042577,1.6896250573667408,48.78893214830682,0.007566319494294388,81.62825822523273,0.7862803122645444,-0.48289813791601927,1.57982106995108
