CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
10.089727612604594,2.4192012643929233,4.730981147105682,1.515655386124455,89.91027238739541,2.4192012643929255,95.26901885289432,1.5156553861244566,77.63694422312167,0.2728051881849797,95.26901885289432,1.5156553861244566,50.0821553094765,0.015646913051542557,85.54709355275713,0.5463861050920885,9.651878584179,1.8512303423159642
