CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
12.586085971894779,5.505662022830483,7.9615125433760285,2.4548033837066434,87.41391402810521,5.505662022830481,92.03848745662398,2.454803383706645,73.66089448253841,1.5391514681110143,92.03848745662398,2.454803383706645,52.78683623384099,0.06299989920550704,81.82337444533046,1.7711532248299247,7.12361773487972,10.31904953052953
