Issue,Importance
results_HLint_Warning_Unused-LANGUAGE-pragma,0.00115009
results_HLint_Suggestion_Use-foldl,0.00000000
results_HLint_Suggestion_Use-null,0.00000347
results_HLint_Suggestion_Redundant-$,0.00387331
results_HLint_Suggestion_Use-lambda-case,-0.00005646
results_HLint_Suggestion_Use-const,-0.00056062
results_HLint_Warning_Use-fmap,-0.00622929
results_HLint_Warning_Eta-reduce,0.00154836
results_HLint_Suggestion_Use-tuple-section,0.00000154
results_HLint_Suggestion_Use-bimap,0.00000014
results_HLint_Warning_Use-?~,-0.00000345
results_HLint_Suggestion_Use-newtype-instead-of-data,0.00294457
results_HLint_Suggestion_Redundant-where,0.00000009
results_HLint_Warning_Use-mapMaybe,0.00000317
results_HLint_Warning_Redundant-return,0.00011078
results_HLint_Suggestion_Use-intercalate,-0.00000002
results_HLint_Suggestion_Redundant-bracket,0.00269851
results_HLint_Suggestion_Use-typeRep,0.00000000
results_HLint_Suggestion_Avoid-lambda-using-`infix`,0.00013467
results_HLint_Suggestion_Use->=>,0.00000000
results_HLint_Suggestion_Avoid-lambda,-0.00004328
results_HLint_Suggestion_Use-list-comprehension,-0.00006034
results_HLint_Warning_Redundant-bracket,0.00493938
results_HLint_Suggestion_Use-camelCase,0.00316529
results_HLint_Warning_Use-concatMap,0.00000064
results_HLint_Suggestion_Use-fmap,0.00000031
results_HLint_Warning_Redundant-lambda,0.00011562
results_HLint_Warning_Use-fewer-imports,-0.00000599
results_HLint_Suggestion_Use-<$>,-0.00012847
results_HLint_Warning_Use-isNothing,-0.00000334
results_HLint_Warning_Use-tuple-section,0.00166700
results_HLint_Warning_Use-<&>,0.00000000
results_HLint_Suggestion_Move-brackets-to-avoid-$,-0.00005156
results_HLint_Warning_Use-foldM_,0.00000000
results_HLint_Warning_Use-<$>,0.00015371
results_HLint_Suggestion_Use-section,-0.00007095
results_HLint_Warning_Use-all,-0.00000006
results_HLint_Suggestion_Use-<&>,0.00515004
results_HLint_Warning_Avoid-lambda,0.00044245
results_HLint_Warning_Use-const,0.00000269
results_HLint_Suggestion_Use-record-patterns,-0.00001195
results_HLint_Suggestion_Redundant-section,0.00000000
results_HLint_Warning_Use-void,0.00000000
results_HLint_Warning_Functor-law,-0.00000840
results_HLint_Warning_Redundant-id,-0.00000014
results_HLint_Warning_Use-map,-0.00000049
results_HLint_Suggestion_Use-foldr,0.00000026
results_HLint_Suggestion_Use-==,-0.00000014
results_HLint_Warning_Use-notElem,0.00004614
results_HLint_Suggestion_Use-map-once,-0.00000137
results_HLint_Warning_Redundant-<$>,0.00008429
results_HLint_Warning_Use-gets,0.00000964
results_HLint_Suggestion_Use-infix,0.00006723
results_HLint_Warning_Use-maybe,0.00000309
results_HLint_Warning_Use-fewer-LANGUAGE-pragmas,0.00000002
"results_HLint_Warning_Monad-law,-left-identity",-0.00000000
results_HLint_Suggestion_Use-<=<,0.00000023
results_HLint_Suggestion_Use-uncurry,-0.00000362
results_HLint_Suggestion_Use-if,0.00076001
results_HLint_Warning_Use-elem,0.00000019
results_HLint_Suggestion_Fuse-concatMap/map,0.00000003
results_HLint_Warning_Use-elemIndex,0.00000000
results_HLint_Warning_Hoist-not,0.00000648
results_HLint_Warning_Use-when,-0.00000089
results_HLint_Warning_Redundant-bang-pattern,-0.00000001
results_HLint_Warning_Use-replicate,-0.00000053
results_HLint_Suggestion_Use-:,0.00046737
results_HLint_Warning_Use-mapM_,0.00000324
results_HLint_Warning_Use-mapM,0.00000147
results_HLint_Suggestion_Redundant-guard,0.00000262
results_HLint_Warning_Use-id,-0.00000421
results_HLint_Suggestion_Use-=<<,-0.00002859
results_HLint_Suggestion_Use-pragma-syntax,0.00000003
results_HLint_Suggestion_Use-let,0.00000702
results_HLint_Suggestion_Use-head,0.00448646
results_HLint_Suggestion_Fix-pragma-markup,0.00000000
results_HLint_Suggestion_Use-even,0.00000000
results_HLint_Warning_Use-/=,0.00000054
results_HLint_Warning_Redundant-if,0.00003389
results_HLint_Warning_Redundant-map,0.00000254
results_HLint_Warning_Evaluate,-0.00000475
results_HLint_Warning_Redundant-variable-capture,0.00000000
results_HLint_Warning_Use-uncurry,0.00000001
results_HLint_Warning_Use-print,-0.00000208
"results_HLint_Warning_Monad-law,-right-identity",0.00000342
results_HLint_Warning_Use-forM_,-0.00000012
results_HLint_Warning_Use-unless,0.00000194
results_HLint_Warning_Use-exitSuccess,0.00000000
results_HLint_Warning_Use-isAlpha,-0.00000000
results_HLint_Suggestion_Use-zipWith,0.00000007
results_HLint_Warning_Use-getContents,0.00000000
results_HLint_Warning_Use-join,-0.00000004
results_HLint_Suggestion_Use-<$,0.00000275
results_HLint_Warning_Avoid-reverse,0.00000000
results_HLint_Suggestion_Collapse-lambdas,0.00000000
results_HLint_Suggestion_Use-guards,-0.00004868
results_HLint_Suggestion_Fuse-foldr/map,0.00000492
results_HLint_Suggestion_Use-curry,0.00000000
results_HLint_Suggestion_Use-foldM,0.00000000
results_HLint_Warning_Use-zipWithM,0.00000185
results_HLint_Suggestion_Use-second,-0.00002738
results_HLint_Suggestion_Move-guards-forward,-0.00000010
results_HLint_Suggestion_Use-||,0.00000048
results_HLint_Warning_Use-minimumBy,0.00000000
results_HLint_Suggestion_Use-negate,0.00000000
results_HLint_Suggestion_Replace-case-with-maybe,-0.00000472
results_HLint_Suggestion_Use-list-literal,-0.00001060
results_HLint_Warning_Redundant-uncurry,0.00000000
results_HLint_Suggestion_Use-++,0.00003542
results_HLint_Warning_Use->,0.00000000
results_HLint_Warning_Use-<=,0.00000000
results_HLint_Warning_Redundant-fmap,0.00000220
results_HLint_Suggestion_Use-first,0.00000336
results_HLint_Suggestion_Redundant-case,0.00000000
"results_HLint_Warning_Monoid-law,-right-identity",-0.00000003
results_HLint_Suggestion_Use-&&,0.00008944
results_HLint_Warning_Use-zipWithM_,-0.00000000
results_HLint_Suggestion_Redundant-as,-0.00000012
results_HLint_Suggestion_Use-$>,-0.00000026
results_HLint_Warning_Redundant-multi-way-if,0.00002812
results_HLint_Warning_Redundant-^.,0.00002440
results_HLint_Suggestion_Use-list-literal-pattern,0.00000193
results_HLint_Warning_Fuse-traverse_/map,0.00000000
results_HLint_Warning_Use-fromMaybe,0.00008989
results_HLint_Warning_Use-fromRight,0.00000176
results_HLint_Warning_Use-Just,0.00000017
results_HLint_Warning_Redundant-pure,0.00000323
results_HLint_Warning_Use-isJust,0.00000114
results_HLint_Warning_Fuse-foldMap/fmap,0.00000000
results_HLint_Warning_Use-optional,0.00000000
results_HLint_Warning_Use-find,-0.00000001
results_HLint_Warning_Use-asks,0.00003404
results_HLint_Warning_Use-sortOn,-0.00000586
results_HLint_Error_Use-newTVarIO,0.00000317
results_HLint_Error_Use-readTVarIO,-0.00000023
results_HLint_Warning_Use-replicateM_,0.00000000
results_HLint_Suggestion_Replace-case-with-fromMaybe,-0.00000245
results_HLint_Warning_Use-any,0.00000164
results_HLint_Suggestion_Use-void,0.00034700
results_HLint_Warning_Use-isDigit,-0.00000108
results_HLint_Warning_Use-or,0.00000000
results_HLint_Warning_Fuse-mapM/map,0.00000004
results_HLint_Warning_Use-unwords,0.00002422
results_HLint_Warning_Use-and,0.00000000
results_HLint_Warning_Use-maybeToList,-0.00000011
results_HLint_Warning_Use-isAsciiUpper,0.00000000
results_HLint_Warning_Use-replicateM,0.00000000
results_HLint_Warning_Use-concat,-0.00000027
results_HLint_Warning_Use-init,-0.00000000
results_HLint_Warning_Use-==,0.00000000
results_HLint_Suggestion_Use-catMaybes,0.00000000
results_HLint_Warning_Fuse-mapMaybe/map,-0.00000037
results_HLint_Warning_Use-catMaybes,0.00000000
results_HLint_Suggestion_Move-map-inside-list-comprehension,0.00000000
results_HLint_Suggestion_Use-/=,0.00000000
results_HLint_Suggestion_Use-unwords,-0.00000004
results_HLint_Warning_Use-first,0.00000227
results_HLint_Warning_Use-evalState,0.00000000
results_HLint_Warning_Redundant-==,0.00000312
results_HLint_Warning_Use-last,0.00000316
results_HLint_Suggestion_Use-forM_,0.00000000
results_HLint_Warning_Use-dropWhile,-0.00000206
results_HLint_Warning_Redundant-flip,0.00000252
results_HLint_Warning_Redundant-irrefutable-pattern,0.00000069
results_HLint_Warning_Use-putStr,0.00000000
results_HLint_Warning_Use-putStrLn,0.00000000
results_HLint_Warning_Fuse-mapM_/map,0.00000000
results_HLint_Warning_Use-sequenceA,0.00000091
results_HLint_Warning_Use-take,0.00000000
results_HLint_Warning_Use-foldMap,0.00000000
results_HLint_Warning_Use-splitAt,0.00000000
results_HLint_Warning_Use-drop,-0.00000009
results_HLint_Warning_Use-second,0.00000537
results_HLint_Warning_Fuse-foldMap/map,-0.00000038
results_HLint_Warning_Use-!!,0.00000000
results_HLint_Warning_Use-bimap,-0.00000000
results_HLint_Warning_Use-for_,0.00000000
results_HLint_Warning_Use-traverse_,0.00000700
results_HLint_Warning_Redundant-as-pattern,0.00000000
results_HLint_Suggestion_Use-handle,-0.00000003
results_HLint_Warning_Redundant-first,0.00000000
results_HLint_Warning_Use-isSuffixOf,0.00000000
results_HLint_Warning_Use-fst,0.00000000
results_HLint_Error_Use-newTMVarIO,0.00000000
