CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
8.13732122722687,4.188262807606462,3.272902283590016,0.8084755545119698,91.86267877277314,4.18826280760646,96.72709771640999,0.808475554511969,77.53388573538766,0.7210976949425733,96.72709771640999,0.808475554511969,51.386690240620766,0.015496518707391592,86.06881323046399,0.4233695420360566,9.326278135107595,6.395365930970599
