Issue,Importance
results_HLint_Warning_Unused-LANGUAGE-pragma,-0.00106632
results_HLint_Suggestion_Use-foldl,0.00000000
results_HLint_Suggestion_Use-null,-0.00000309
results_HLint_Suggestion_Redundant-$,0.01974264
results_HLint_Suggestion_Use-lambda-case,0.00004863
results_HLint_Suggestion_Use-const,0.01317878
results_HLint_Warning_Use-fmap,0.00122656
results_HLint_Warning_Eta-reduce,-0.00626922
results_HLint_Suggestion_Use-tuple-section,0.01008123
results_HLint_Suggestion_Use-bimap,-0.00181615
results_HLint_Warning_Use-?~,0.00001135
results_HLint_Suggestion_Use-newtype-instead-of-data,0.00115326
results_HLint_Suggestion_Redundant-where,0.00003281
results_HLint_Warning_Use-mapMaybe,0.00198972
results_HLint_Warning_Redundant-return,0.00259461
results_HLint_Suggestion_Use-intercalate,0.00000235
results_HLint_Suggestion_Redundant-bracket,-0.04592396
results_HLint_Suggestion_Use-typeRep,0.00000000
results_HLint_Suggestion_Avoid-lambda-using-`infix`,0.00033538
results_HLint_Suggestion_Use->=>,0.00000000
results_HLint_Suggestion_Avoid-lambda,0.00011885
results_HLint_Suggestion_Use-list-comprehension,-0.00004896
results_HLint_Warning_Redundant-bracket,0.00612855
results_HLint_Suggestion_Use-camelCase,0.00978212
results_HLint_Warning_Use-concatMap,-0.00113674
results_HLint_Suggestion_Use-fmap,0.00008302
results_HLint_Warning_Redundant-lambda,0.00009038
results_HLint_Warning_Use-fewer-imports,0.00021508
results_HLint_Suggestion_Use-<$>,0.00028303
results_HLint_Warning_Use-isNothing,-0.00000463
results_HLint_Warning_Use-tuple-section,-0.00023959
results_HLint_Warning_Use-<&>,0.00000000
results_HLint_Suggestion_Move-brackets-to-avoid-$,-0.00217454
results_HLint_Warning_Use-foldM_,0.00000000
results_HLint_Warning_Use-<$>,-0.03016992
results_HLint_Suggestion_Use-section,0.00004916
results_HLint_Warning_Use-all,0.00000000
results_HLint_Suggestion_Use-<&>,-0.00098100
results_HLint_Warning_Avoid-lambda,0.01180876
results_HLint_Warning_Use-const,0.00000000
results_HLint_Suggestion_Use-record-patterns,0.00403888
results_HLint_Suggestion_Redundant-section,0.00000000
results_HLint_Warning_Use-void,0.00000000
results_HLint_Warning_Functor-law,0.07462255
results_HLint_Warning_Redundant-id,0.00000000
results_HLint_Warning_Use-map,-0.00009190
results_HLint_Suggestion_Use-foldr,0.00007232
results_HLint_Suggestion_Use-==,0.00000000
results_HLint_Warning_Use-notElem,0.00021964
results_HLint_Suggestion_Use-map-once,0.00044763
results_HLint_Warning_Redundant-<$>,0.00675372
results_HLint_Warning_Use-gets,0.00000333
results_HLint_Suggestion_Use-infix,0.00218179
results_HLint_Warning_Use-maybe,-0.01601913
results_HLint_Warning_Use-fewer-LANGUAGE-pragmas,0.00000000
"results_HLint_Warning_Monad-law,-left-identity",0.00000000
results_HLint_Suggestion_Use-<=<,0.00000076
results_HLint_Suggestion_Use-uncurry,-0.42737794
results_HLint_Suggestion_Use-if,0.00015484
results_HLint_Warning_Use-elem,0.00005270
results_HLint_Suggestion_Fuse-concatMap/map,0.00000029
results_HLint_Warning_Use-elemIndex,0.00000000
results_HLint_Warning_Hoist-not,0.00007744
results_HLint_Warning_Use-when,0.00002192
results_HLint_Warning_Redundant-bang-pattern,0.00000000
results_HLint_Warning_Use-replicate,0.00000000
results_HLint_Suggestion_Use-:,-0.42364092
results_HLint_Warning_Use-mapM_,0.00000000
results_HLint_Warning_Use-mapM,0.00003962
results_HLint_Suggestion_Redundant-guard,-0.00000058
results_HLint_Warning_Use-id,0.00000000
results_HLint_Suggestion_Use-=<<,0.00003459
results_HLint_Suggestion_Use-pragma-syntax,0.00000000
results_HLint_Suggestion_Use-let,0.00010538
results_HLint_Suggestion_Use-head,-0.00031246
results_HLint_Suggestion_Fix-pragma-markup,0.00000000
results_HLint_Suggestion_Use-even,0.00000000
results_HLint_Warning_Use-/=,0.00000000
results_HLint_Warning_Redundant-if,-0.00930074
results_HLint_Warning_Redundant-map,0.00000948
results_HLint_Warning_Evaluate,-0.00000867
results_HLint_Warning_Redundant-variable-capture,0.00000000
results_HLint_Warning_Use-uncurry,0.00000000
results_HLint_Warning_Use-print,0.00000000
"results_HLint_Warning_Monad-law,-right-identity",0.00000000
results_HLint_Warning_Use-forM_,-0.00000102
results_HLint_Warning_Use-unless,0.00019534
results_HLint_Warning_Use-exitSuccess,0.00000000
results_HLint_Warning_Use-isAlpha,0.00000000
results_HLint_Suggestion_Use-zipWith,0.00000000
results_HLint_Warning_Use-getContents,0.00000000
results_HLint_Warning_Use-join,0.00003423
results_HLint_Suggestion_Use-<$,0.00018161
results_HLint_Warning_Avoid-reverse,0.00000000
results_HLint_Suggestion_Collapse-lambdas,0.00000000
results_HLint_Suggestion_Use-guards,0.00004264
results_HLint_Suggestion_Fuse-foldr/map,0.00005584
results_HLint_Suggestion_Use-curry,0.00000000
results_HLint_Suggestion_Use-foldM,0.00000000
results_HLint_Warning_Use-zipWithM,0.00000000
results_HLint_Suggestion_Use-second,0.00000024
results_HLint_Suggestion_Move-guards-forward,0.00001683
results_HLint_Suggestion_Use-||,0.00001587
results_HLint_Warning_Use-minimumBy,0.00000000
results_HLint_Suggestion_Use-negate,0.00000000
results_HLint_Suggestion_Replace-case-with-maybe,0.00238848
results_HLint_Suggestion_Use-list-literal,0.00009369
results_HLint_Warning_Redundant-uncurry,0.00000000
results_HLint_Suggestion_Use-++,-0.02017686
results_HLint_Warning_Use->,0.00000000
results_HLint_Warning_Use-<=,0.00000000
results_HLint_Warning_Redundant-fmap,0.00063708
results_HLint_Suggestion_Use-first,-0.00001245
results_HLint_Suggestion_Redundant-case,0.00000000
"results_HLint_Warning_Monoid-law,-right-identity",0.00000000
results_HLint_Suggestion_Use-&&,0.01319058
results_HLint_Warning_Use-zipWithM_,0.00000000
results_HLint_Suggestion_Redundant-as,0.00006481
results_HLint_Suggestion_Use-$>,0.00714248
results_HLint_Warning_Redundant-multi-way-if,0.00010709
results_HLint_Warning_Redundant-^.,0.00008754
results_HLint_Suggestion_Use-list-literal-pattern,0.00204290
results_HLint_Warning_Fuse-traverse_/map,0.00000000
results_HLint_Warning_Use-fromMaybe,0.00000507
results_HLint_Warning_Use-fromRight,-0.00833918
results_HLint_Warning_Use-Just,-0.00000146
results_HLint_Warning_Redundant-pure,0.00010713
results_HLint_Warning_Use-isJust,0.00000000
results_HLint_Warning_Fuse-foldMap/fmap,0.00000000
results_HLint_Warning_Use-optional,0.00000000
results_HLint_Warning_Use-find,0.00000000
results_HLint_Warning_Use-asks,0.00000000
results_HLint_Warning_Use-sortOn,-0.00000514
results_HLint_Error_Use-newTVarIO,0.00000309
results_HLint_Error_Use-readTVarIO,0.00000000
