Issue,Importance
results_flawfinder_note_buffer-strlen,0.01520965
results_flawfinder_note_buffer-char,0.04374652
results_flawfinder_note_buffer-memcpy,0.00017992
results_flawfinder_note_input-fread,0.00082490
results_flawfinder_note_misc-fopen,0.01152625
results_flawfinder_error_race-chmod,0.00000000
results_flawfinder_note_buffer-strncpy,0.00480599
results_flawfinder_note_format-fprintf,0.00228570
results_flawfinder_error_buffer-wcscpy,0.00009262
results_flawfinder_note_buffer-wcslen,0.00050957
results_flawfinder_note_buffer-wchar_t,-0.00055278
results_flawfinder_note_buffer-read,0.00358643
results_flawfinder_note_format-printf,-0.00404640
results_flawfinder_error_format-printf,0.00035562
results_flawfinder_note_misc-open,0.00738390
results_flawfinder_error_format-snprintf,-0.00002240
results_flawfinder_error_race-access,0.03685422
results_flawfinder_note_access-umask,0.00000000
results_flawfinder_note_tmpfile-mkstemp,0.00656270
results_flawfinder_error_format-vsnprintf,0.00010250
results_flawfinder_error_race-readlink,0.00000000
results_flawfinder_note_input-recv,0.00020790
results_flawfinder_error_tmpfile-mktemp,0.00000000
results_flawfinder_error_buffer-wcscat,0.00912682
results_flawfinder_warning_buffer-getenv,0.00043637
results_flawfinder_warning_misc-InitializeCriticalSection,-0.00002715
results_flawfinder_note_buffer-mismatch,-0.00005383
results_flawfinder_error_buffer-gets,0.00000000
results_flawfinder_note_format-snprintf,0.01005705
results_flawfinder_error_buffer-strcpy,0.00316132
results_flawfinder_note_buffer-sprintf,0.04841941
results_flawfinder_error_buffer-strcat,0.00055180
results_flawfinder_error_shell-system,0.00121465
results_flawfinder_note_buffer-sscanf,0.02226275
results_flawfinder_note_buffer-strcpy,-0.00001762
results_flawfinder_warning_misc-LoadLibrary,0.00000000
results_flawfinder_error_buffer-sprintf,-0.02006923
results_flawfinder_error_format-fprintf,0.00003752
results_flawfinder_warning_buffer-realpath,0.00000000
results_flawfinder_warning_random-srand,0.00043235
results_flawfinder_warning_tmpfile-GetTempFileName,0.00000000
results_flawfinder_note_integer-atol,0.00000000
results_flawfinder_note_buffer-MultiByteToWideChar,0.01987489
results_flawfinder_note_buffer-strcat,0.00008913
results_flawfinder_error_shell-execv,0.05322397
results_flawfinder_note_buffer-getchar,0.00000000
results_flawfinder_note_buffer-strncat,0.00011748
results_flawfinder_note_obsolete-usleep,0.00405480
results_flawfinder_error_format-vfprintf,0.00000000
results_flawfinder_note_buffer-equal,0.01957339
results_flawfinder_note_buffer-wcsncpy,0.00000000
results_flawfinder_error_buffer-scanf,0.00000920
results_flawfinder_error_buffer-lstrcpyW,0.00000000
results_flawfinder_error_buffer-lstrcpynW,0.00000000
results_flawfinder_error_buffer-strcpyW,0.00000000
results_flawfinder_note_tmpfile-tmpfile,0.00059341
results_flawfinder_error_format-wprintf,0.00000000
results_flawfinder_note_buffer-fgetc,0.00000000
results_flawfinder_error_buffer-lstrcpynA,0.00000000
results_flawfinder_note_integer-atoi,0.00315190
results_flawfinder_note_buffer-wcsncat,0.00000000
results_flawfinder_warning_tmpfile-tmpnam,0.00000000
results_flawfinder_note_format-vsprintf,0.00000000
results_flawfinder_error_buffer-vwscanf,0.00000000
results_flawfinder_error_buffer-lstrcpyA,0.00000000
results_flawfinder_error_format-fwprintf,0.00000000
results_flawfinder_error_format-_snprintf,0.00000000
results_flawfinder_error_buffer-vfwscanf,0.00000000
results_flawfinder_error_format-swprintf,0.00064384
results_flawfinder_note_integer-_wtoi,0.00000000
results_flawfinder_error_format-vswprintf,0.00000000
results_flawfinder_note_format-sprintf,0.00000000
results_flawfinder_error_buffer-lstrcatA,0.00000000
results_flawfinder_error_buffer-lstrcatW,0.00001260
results_flawfinder_error_buffer-fscanf,0.00000000
results_flawfinder_note_format-swprintf,0.00000000
results_flawfinder_note_buffer-wcscat,0.00000000
results_flawfinder_error_access-ImpersonateLoggedOnUser,0.00000000
results_flawfinder_warning_shell-CreateProcessAsUser,0.00000000
results_flawfinder_note_buffer-lstrcpyn,0.00000000
