CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
13.022022368269342,5.204797596451122,5.033112582781457,1.4541288087779132,86.97797763173065,5.204797596451124,94.96688741721854,1.4541288087779158,81.74367960431721,0.796924174528732,94.96688741721854,1.4541288087779158,52.67272135044124,0.02032430700679476,87.85156519952396,0.672239499952612,12.462739782543586,6.375526474567334
