CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
8.020859098029515,4.117099125410331,7.289921782176515,3.5253260595297973,91.9791409019705,4.117099125410335,92.71007821782348,3.5253260595297977,77.71754565850507,0.5013279137513234,92.71007821782348,3.5253260595297977,50.3165345099293,0.011414362881473086,84.52404098775847,1.5744612344767237,1.1918239276668694,4.730387274477399
