Variables;Importance
results_PMD_Error Prone_CompareObjectsWithEquals;-0.1258
results_PMD_Best Practices_UnusedFormalParameter;-0.0970
results_PMD_Best Practices_JUnit4TestShouldUseTestAnnotation;-0.0831
results_PMD_Code Style_IdenticalCatchBranches;-0.0729
results_PMD_Design_AvoidUncheckedExceptionsInSignatures;-0.0613
results_PMD_Error Prone_MissingSerialVersionUID;-0.0594
results_PMD_Performance_OptimizableToArrayCall;-0.0583
results_PMD_Error Prone_DontImportSun;-0.0556
results_PMD_Performance_AvoidInstantiatingObjectsInLoops;-0.0551
results_PMD_Error Prone_DetachedTestCase;-0.0549
results_PMD_Performance_ConsecutiveLiteralAppends;-0.0533
results_PMD_Design_DoNotExtendJavaLangError;-0.0514
results_PMD_Documentation_CommentContent;-0.0495
results_PMD_Error Prone_AvoidLosingExceptionInformation;-0.0493
results_PMD_Design_ExceptionAsFlowControl;-0.0493
results_PMD_Code Style_LocalVariableNamingConventions;-0.0490
results_PMD_Design_FinalFieldCouldBeStatic;-0.0487
results_PMD_Error Prone_EmptyIfStmt;-0.0483
results_PMD_Best Practices_AvoidReassigningLoopVariables;-0.0482
results_PMD_Code Style_UnnecessaryAnnotationValueElement;-0.0480
results_PMD_Error Prone_UnconditionalIfStatement;-0.0475
results_PMD_Performance_UseArraysAsList;-0.0475
results_PMD_Error Prone_CloneMethodMustImplementCloneable;-0.0473
results_PMD_Multithreading_NonThreadSafeSingleton;-0.0472
results_PMD_Code Style_TooManyStaticImports;-0.0472
results_PMD_Performance_UselessStringValueOf;-0.0464
results_PMD_Error Prone_UseProperClassLoader;-0.0463
results_PMD_Best Practices_JUnit4TestShouldUseBeforeAnnotation;-0.0460
results_PMD_Design_ExcessiveParameterList;-0.0459
results_PMD_Design_ClassWithOnlyPrivateConstructorsShouldBeFinal;-0.0453
results_PMD_Best Practices_UnusedAssignment;-0.0449
results_PMD_Best Practices_UseVarargs;-0.0449
results_PMD_Best Practices_AbstractClassWithoutAbstractMethod;-0.0446
results_PMD_Code Style_AvoidProtectedFieldInFinalClass;-0.0444
results_PMD_Design_LogicInversion;-0.0440
results_PMD_Error Prone_ConstructorCallsOverridableMethod;-0.0439
results_PMD_Best Practices_JUnit5TestShouldBePackagePrivate;-0.0438
results_PMD_Error Prone_DoNotTerminateVM;-0.0437
results_PMD_Code Style_ShortMethodName;-0.0433
results_PMD_Error Prone_MethodWithSameNameAsEnclosingClass;-0.0432
results_PMD_Error Prone_AvoidInstanceofChecksInCatchClause;-0.0428
results_PMD_Multithreading_DontCallThreadRun;-0.0428
results_PMD_Design_SimplifyConditional;-0.0428
results_PMD_Design_GodClass;-0.0427
results_PMD_Error Prone_EmptyStatementNotInLoop;-0.0427
results_PMD_Design_TooManyMethods;-0.0425
results_PMD_Code Style_UnnecessaryFullyQualifiedName;-0.0422
results_PMD_Best Practices_ForLoopCanBeForeach;-0.0416
results_PMD_Error Prone_IdempotentOperations;-0.0414
results_PMD_Best Practices_JUnitUseExpected;-0.0413
results_PMD_Documentation_CommentSize;-0.0408
results_PMD_Performance_RedundantFieldInitializer;-0.0403
results_PMD_Design_AvoidThrowingNullPointerException;-0.0403
results_PMD_Design_UselessOverridingMethod;-0.0398
results_PMD_Error Prone_CloneMethodReturnTypeMustMatchClassName;-0.0397
results_PMD_Design_ExcessivePublicCount;-0.0393
results_PMD_Error Prone_UseCorrectExceptionLogging;-0.0392
results_PMD_Performance_UseIndexOfChar;-0.0387
results_PMD_Error Prone_AvoidAccessibilityAlteration;-0.0386
results_PMD_Performance_UseStringBufferForStringAppends;-0.0384
results_PMD_Best Practices_SwitchStmtsShouldHaveDefault;-0.0384
results_PMD_Performance_BigIntegerInstantiation;-0.0382
results_PMD_Performance_UseStringBufferLength;-0.0380
results_PMD_Error Prone_UnnecessaryConversionTemporary;-0.0380
results_PMD_Design_NPathComplexity;-0.0379
results_PMD_Design_DataClass;-0.0379
results_PMD_Error Prone_ReturnFromFinallyBlock;-0.0378
results_PMD_Code Style_PrematureDeclaration;-0.0372
results_PMD_Best Practices_GuardLogStatement;-0.0368
results_PMD_Design_SingularField;-0.0366
results_PMD_Error Prone_SuspiciousEqualsMethodName;-0.0366
results_PMD_Code Style_PackageCase;-0.0366
results_PMD_Multithreading_UnsynchronizedStaticFormatter;-0.0357
results_PMD_Error Prone_AssignmentInOperand;-0.0354
results_PMD_Error Prone_EqualsNull;-0.0351
results_PMD_Error Prone_AssignmentToNonFinalStatic;-0.0350
results_PMD_Best Practices_ReplaceEnumerationWithIterator;-0.0349
results_PMD_Best Practices_MethodReturnsInternalArray;-0.0349
results_PMD_Error Prone_UnnecessaryBooleanAssertion;-0.0349
results_PMD_Performance_InefficientEmptyStringCheck;-0.0346
results_PMD_Error Prone_JumbledIncrementer;-0.0342
results_PMD_Best Practices_UnusedLocalVariable;-0.0341
results_PMD_Design_CouplingBetweenObjects;-0.0340
results_PMD_Code Style_ForLoopShouldBeWhileLoop;-0.0337
results_PMD_Code Style_UnnecessaryLocalBeforeReturn;-0.0335
results_PMD_Best Practices_AvoidUsingHardCodedIP;-0.0334
results_PMD_Code Style_UselessQualifiedThis;-0.0334
results_PMD_Code Style_FormalParameterNamingConventions;-0.0334
results_PMD_Multithreading_UseNotifyAllInsteadOfNotify;-0.0333
results_PMD_Best Practices_AvoidStringBufferField;-0.0332
results_PMD_Error Prone_ImplicitSwitchFallThrough;-0.0332
results_PMD_Best Practices_JUnit4TestShouldUseAfterAnnotation;-0.0332
results_PMD_Code Style_UnnecessaryImport;-0.0329
results_PMD_Error Prone_AvoidFieldNameMatchingMethodName;-0.0326
results_PMD_Error Prone_UselessOperationOnImmutable;-0.0325
results_PMD_Best Practices_ReplaceHashtableWithMap;-0.0323
results_PMD_Performance_InsufficientStringBufferDeclaration;-0.0323
