Issue,Importance
results_flawfinder_note_buffer-strlen,0.00000826
results_flawfinder_note_buffer-char,0.02658601
results_flawfinder_note_buffer-memcpy,0.00218524
results_flawfinder_note_input-fread,-0.00007280
results_flawfinder_note_misc-fopen,0.00610089
results_flawfinder_error_race-chmod,0.00013496
results_flawfinder_note_buffer-strncpy,0.00265753
results_flawfinder_note_format-fprintf,0.00573051
results_flawfinder_error_buffer-wcscpy,0.00000631
results_flawfinder_note_buffer-wcslen,0.00000000
results_flawfinder_note_buffer-wchar_t,0.00165744
results_flawfinder_note_buffer-read,0.02280954
results_flawfinder_note_format-printf,0.00001994
results_flawfinder_error_format-printf,0.00019786
results_flawfinder_note_misc-open,0.00116829
results_flawfinder_error_format-snprintf,0.00023208
results_flawfinder_error_race-access,0.00072836
results_flawfinder_note_access-umask,0.00000000
results_flawfinder_note_tmpfile-mkstemp,0.00565029
results_flawfinder_error_format-vsnprintf,0.00005840
results_flawfinder_error_race-readlink,0.00000000
results_flawfinder_note_input-recv,0.00004673
results_flawfinder_error_tmpfile-mktemp,0.00000000
results_flawfinder_error_buffer-wcscat,0.00140905
results_flawfinder_warning_buffer-getenv,-0.00207220
results_flawfinder_warning_misc-InitializeCriticalSection,-0.00003323
results_flawfinder_note_buffer-mismatch,-0.00004499
results_flawfinder_error_buffer-gets,0.00000000
results_flawfinder_note_format-snprintf,0.00107368
results_flawfinder_error_buffer-strcpy,0.00023390
results_flawfinder_note_buffer-sprintf,0.02113882
results_flawfinder_error_buffer-strcat,-0.00125425
results_flawfinder_error_shell-system,-0.00027046
results_flawfinder_note_buffer-sscanf,0.03300039
results_flawfinder_note_buffer-strcpy,0.00033224
results_flawfinder_warning_misc-LoadLibrary,0.00000000
results_flawfinder_error_buffer-sprintf,-0.00196604
results_flawfinder_error_format-fprintf,-0.00000565
results_flawfinder_warning_buffer-realpath,0.00004466
results_flawfinder_warning_random-srand,-0.00007867
results_flawfinder_warning_tmpfile-GetTempFileName,0.00000000
results_flawfinder_note_integer-atol,-0.00008316
results_flawfinder_note_buffer-MultiByteToWideChar,0.01990943
results_flawfinder_note_buffer-strcat,0.00045433
results_flawfinder_error_shell-execv,0.02228965
results_flawfinder_note_buffer-getchar,0.00006649
results_flawfinder_note_buffer-strncat,0.00003642
results_flawfinder_note_obsolete-usleep,0.00610529
results_flawfinder_error_format-vfprintf,-0.00000237
results_flawfinder_note_buffer-equal,0.02512135
results_flawfinder_note_buffer-wcsncpy,0.00025710
results_flawfinder_error_buffer-scanf,0.00001052
results_flawfinder_error_buffer-lstrcpyW,0.00000009
results_flawfinder_error_buffer-lstrcpynW,0.00000000
results_flawfinder_error_buffer-strcpyW,0.00000000
results_flawfinder_note_tmpfile-tmpfile,0.00042464
results_flawfinder_error_format-wprintf,0.00000000
results_flawfinder_note_buffer-fgetc,-0.00000188
results_flawfinder_error_buffer-lstrcpynA,0.00000000
results_flawfinder_note_integer-atoi,0.00166308
results_flawfinder_note_buffer-wcsncat,0.00000000
results_flawfinder_warning_tmpfile-tmpnam,0.00000000
results_flawfinder_note_format-vsprintf,0.00000003
results_flawfinder_error_buffer-vwscanf,0.00000000
results_flawfinder_error_buffer-lstrcpyA,0.00000000
results_flawfinder_error_format-fwprintf,0.00000000
results_flawfinder_error_format-_snprintf,0.00000000
results_flawfinder_error_buffer-vfwscanf,0.00000000
results_flawfinder_error_format-swprintf,0.00262092
results_flawfinder_note_integer-_wtoi,0.00000000
results_flawfinder_error_format-vswprintf,0.00000000
results_flawfinder_note_format-sprintf,0.00000000
results_flawfinder_error_buffer-lstrcatA,0.00000000
results_flawfinder_error_buffer-lstrcatW,0.00002622
results_flawfinder_error_buffer-fscanf,0.00001664
results_flawfinder_note_format-swprintf,0.00000000
results_flawfinder_note_buffer-wcscat,0.00000000
results_flawfinder_error_access-ImpersonateLoggedOnUser,0.00000000
results_flawfinder_warning_shell-CreateProcessAsUser,0.00000000
results_flawfinder_note_buffer-lstrcpyn,0.00000000
results_flawfinder_warning_misc-AddAccessAllowedAce,0.00000000
results_flawfinder_error_buffer-lstrcat,0.00000000
results_flawfinder_note_buffer-CopyMemory,-0.00003627
results_flawfinder_warning_shell-CreateProcess,0.00000000
results_flawfinder_warning_misc-LoadLibraryEx,0.00000000
results_flawfinder_error_buffer-lstrcpy,0.00000000
results_flawfinder_error_buffer-swprintf,0.00000000
results_flawfinder_note_buffer-wcscpy,0.00000000
results_flawfinder_note_buffer-swprintf,0.00000000
results_flawfinder_error_format-sprintf,-0.00052109
results_flawfinder_note_buffer-TCHAR,0.00006695
results_flawfinder_note_buffer-_tcscat,0.00001109
results_flawfinder_error_shell-WinExec,0.00000000
results_flawfinder_error_access-RpcImpersonateClient,0.00000000
results_flawfinder_error_buffer-_tcscat,0.00000000
results_flawfinder_error_buffer-StrCpyNA,0.00000000
results_flawfinder_warning_random-random,0.00366258
results_flawfinder_error_format-vsprintf,-0.00051367
results_flawfinder_note_buffer-getc,0.00008237
results_flawfinder_note_buffer-_tcsncpy,0.00000000
results_flawfinder_error_shell-ShellExecute,0.00000000
results_flawfinder_note_format-wprintf,0.00000000
results_flawfinder_note_buffer-_tcslen,0.00000000
results_flawfinder_note_format-_sntprintf,0.00000000
results_flawfinder_error_buffer-StrCatA,0.00000000
results_flawfinder_error_buffer-StrCpyA,0.00000000
results_flawfinder_error_buffer-StrCatBuffW,0.00000000
results_flawfinder_note_format-fwprintf,0.00000000
results_flawfinder_error_crypto-crypt,0.00000549
results_flawfinder_error_shell-popen,-0.00011719
results_flawfinder_note_format-_snprintf,0.00000000
results_flawfinder_error_buffer-sscanf,0.01669854
results_flawfinder_error_buffer-_tcscpy,0.00000000
results_flawfinder_error_buffer-StrCatChainW,0.00000000
results_flawfinder_error_access-ImpersonateSecurityContext,0.00000000
results_flawfinder_note_input-recvfrom,0.00000060
results_flawfinder_error_shell-execl,0.00000000
results_flawfinder_warning_buffer-getopt_long,0.00000000
results_flawfinder_note_format-syslog,0.00005504
results_flawfinder_warning_buffer-getopt,0.00017110
results_flawfinder_note_format-vprintf,0.00002331
results_flawfinder_error_format-vprintf,0.00000000
results_flawfinder_warning_random-srandom,0.00000000
results_flawfinder_note_format-vfprintf,0.00000000
results_flawfinder_warning_random-setstate,0.01028390
results_flawfinder_error_format-syslog,0.00000000
results_flawfinder_note_buffer-scanf,0.00000010
results_flawfinder_note_buffer-fscanf,0.00000000
results_flawfinder_error_race-chown,0.00000011
results_flawfinder_note_format-vsnprintf,0.00000000
results_flawfinder_error_buffer-vsscanf,0.00000000
results_flawfinder_error_shell-execlp,-0.00000075
results_flawfinder_error_misc-SetSecurityDescriptorDacl,0.00000000
results_flawfinder_note_input-readv,0.00000000
results_flawfinder_warning_misc-chroot,0.00000000
results_flawfinder_error_buffer-vsprintf,0.00000000
results_flawfinder_error_buffer-MultiByteToWideChar,0.00000000
