CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
4.533262120942378,1.9384289186497374,2.2761218799787573,0.8158965591581535,95.46673787905763,1.938428918649733,97.72387812002125,0.815896559158157,77.03086779892044,0.25581142768228754,97.72387812002125,0.815896559158157,53.26611692148523,0.01656425910779267,86.14977292541874,0.24834745739899713,5.645284592040915,2.491083025363319
