CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
3.9976262536347997,2.8018511375509507,1.5918525402726147,0.7742093730795649,96.0023737463652,2.8018511375509507,98.40814745972739,0.7742093730795602,77.05796125116586,0.3986929451403392,98.40814745972739,0.7742093730795602,50.90553559799591,0.010830365915424172,86.43067601613055,0.12557784287003362,6.420704052993938,3.6233762931226168
