CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
1.8604171819605906,2.177249985073169,0.9274546451827004,0.6291308515150563,98.13958281803941,2.177249985073171,99.0725453548173,0.6291308515150602,77.7461844248318,0.3024890576077012,99.0725453548173,0.6291308515150602,50.319981745985096,0.01138003123377451,87.12142256184852,0.19769302921960757,2.8254200996135763,5.070239500036802
