CM_TNR_mean,CM_TNR_std,CM_FNR_mean,CM_FNR_std,CM_FPR_mean,CM_FPR_std,CM_TPR_mean,CM_TPR_std,Precision_mean,Precision_std,Recall_mean,Recall_std,AUC_mean,AUC_std,F1_mean,F1_std,MCC_mean,MCC_std
3.0152939236540517,1.8961230563119296,1.780835343658063,1.311187704734838,96.98470607634594,1.8961230563119318,98.21916465634193,1.3111877047348428,77.7996830296067,0.2324353809682219,98.21916465634193,1.3111877047348428,49.27047649891562,0.014823274643369851,86.82097380718984,0.5347097804997284,3.9914875002980637,3.8217948541952595
